REGION,TIMESLICE,FUEL,YEAR,VALUE
RD,All,E5RESFIR,2041,32.8691309430603
RD,All,E5RESFIR,2042,33.441304286933
RD,All,E5RESFIR,2043,34.0134776308057
RD,All,E5RESFIR,2044,34.5856509746783
RD,All,E5RESFIR,2045,35.157824318551
RD,All,E5RESFIR,2046,35.7299976624237
RD,All,E5RESFIR,2047,36.3021710062964
RD,All,E5RESFIR,2048,36.874344350169
RD,All,E5RESFIR,2049,37.446517694041695
RD,All,E5RESFIR,2050,38.0186910379144
RD,All,E5RESBIM,2018,0.010467
RD,All,E5CONGSL,2019,1.13628914368144
RD,All,E5CONGSL,2020,1.04961211649245
RD,All,E5CONGSL,2021,1.28449329081215
RD,All,E5CONGSL,2022,1.58796553155001
RD,All,E5CONGSL,2023,1.62125378644373
RD,All,E5CONGSL,2024,1.69848838057941
RD,All,E5CONGSL,2025,1.77693379620329
RD,All,E5CONGSL,2026,1.8519722098703
RD,All,E5CONGSL,2027,1.9289860252576496
RD,All,E5CONGSL,2028,2.01157511623361
RD,All,E5CONGSL,2029,2.09201114690529
RD,All,E5CONGSL,2030,2.17296367304576
RD,All,E5CONGSL,2031,2.24912699986342
RD,All,E5CONGSL,2032,2.32529032668107
RD,All,E5CONGSL,2033,2.4014536534987294
RD,All,E5CONGSL,2034,2.47761698031639
RD,All,E5CONGSL,2035,2.55378030713404
RD,All,E5CONGSL,2036,2.6299436339517
RD,All,E5CONGSL,2037,2.70610696076936
RD,All,E5CONGSL,2038,2.78227028758701
RD,All,E5CONGSL,2039,2.85843361440467
RD,All,E5CONGSL,2040,2.9345969412223294
RD,All,E5CONGSL,2041,2.9945885009736495
RD,All,E5CONGSL,2042,3.05458006072498
RD,All,E5CONGSL,2043,3.1145716204763
RD,All,E5CONGSL,2044,3.1745631802276306
RD,All,E5CONGSL,2045,3.2345547399789494
RD,All,E5CONGSL,2046,3.2945462997302695
RD,All,E5CONGSL,2047,3.3545378594816
RD,All,E5CONGSL,2048,3.41452941923292
RD,All,E5CONGSL,2049,3.4745209789842506
RD,All,E5CONGSL,2050,3.5345125387355703
RD,All,E5CONLPG,2019,0.6405833426331469
RD,All,E5CONLPG,2020,0.56300511947255
RD,All,E5CONLPG,2021,0.624798047024464
RD,All,E5CONLPG,2022,0.618421909155009
RD,All,E5CONLPG,2023,0.631385783832889
RD,All,E5CONLPG,2024,0.6614642485156699
RD,All,E5CONLPG,2025,0.6920142590358759
RD,All,E5CONLPG,2026,0.721237436817716
RD,All,E5CONLPG,2027,0.7512299207834519
RD,All,E5CONLPG,2028,0.783393656268864
RD,All,E5CONLPG,2029,0.814718897695408
RD,All,E5CONLPG,2030,0.8462452846175739
RD,All,E5CONLPG,2031,0.8759065518443229
RD,All,E5CONLPG,2032,0.9055678190710728
RD,All,E5CONLPG,2033,0.935229086297822
RD,All,E5CONLPG,2034,0.964890353524572
RD,All,E5CONLPG,2035,0.9945516207513208
RD,All,E5CONLPG,2036,1.02421288797807
RD,All,E5CONLPG,2037,1.05387415520482
RD,All,E5CONLPG,2038,1.08353542243157
RD,All,E5CONLPG,2039,1.11319668965832
RD,All,E5CONLPG,2040,1.14285795688507
RD,All,E5CONLPG,2041,1.16622124417153
RD,All,E5CONLPG,2042,1.18958453145799
RD,All,E5CONLPG,2043,1.21294781874445
RD,All,E5CONLPG,2044,1.23631110603091
RD,All,E5CONLPG,2045,1.25967439331737
RD,All,E5CONLPG,2046,1.28303768060383
RD,All,E5CONLPG,2047,1.3064009678903
RD,All,E5CONLPG,2048,1.32976425517676
RD,All,E5CONLPG,2049,1.35312754246322
RD,All,E5CONLPG,2050,1.37649082974968
RD,All,E5EXPNGS,2018,1.20513264309872
RD,All,E5EXPNGS,2019,1.51146810515105
RD,All,E5EXPNGS,2020,2.31375944593506
RD,All,E5EXPNGS,2021,2.11672451505305
RD,All,E5EXPNGS,2022,1.51495229036644
RD,All,E5EXPNGS,2023,1.55071449183593
RD,All,E5EXPNGS,2024,1.6091647937162898
RD,All,E5EXPNGS,2025,1.66796780383425
RD,All,E5EXPNGS,2026,1.72369845378425
RD,All,E5EXPNGS,2027,1.78041235387941
RD,All,E5EXPNGS,2028,1.8407249817547904
RD,All,E5EXPNGS,2029,1.89896175859391
RD,All,E5EXPNGS,2030,1.95710197955689
RD,All,E5EXPNGS,2031,2.0098133100878695
RD,All,E5EXPNGS,2032,2.06252464061885
RD,All,E5EXPNGS,2033,2.11523597114984
RD,All,E5EXPNGS,2034,2.16794730168082
RD,All,E5EXPNGS,2035,2.22065863221181
RD,All,E5EXPNGS,2036,2.27336996274279
RD,All,E5EXPNGS,2037,2.32608129327377
RD,All,E5EXPNGS,2038,2.37879262380476
RD,All,E5EXPNGS,2039,2.43150395433574
RD,All,E5EXPNGS,2040,2.48421528486673
RD,All,E5EXPNGS,2041,2.52368625425277
RD,All,E5EXPNGS,2042,2.56315722363881
RD,All,E5EXPNGS,2043,2.60262819302485
RD,All,E5EXPNGS,2044,2.64209916241089
RD,All,E5EXPNGS,2045,2.68157013179693
RD,All,E5EXPNGS,2046,2.72104110118297
RD,All,E5EXPNGS,2047,2.76051207056901
RD,All,E5EXPNGS,2048,2.79998303995505
RD,All,E5EXPNGS,2049,2.83945400934109
RD,All,E5EXPNGS,2050,2.87892497872713
RD,All,E5EXPKER,2018,23.4833132997724
RD,All,E5EXPKER,2019,22.338178932622
RD,All,E5EXPKER,2020,9.14578942146311
RD,All,E5EXPKER,2021,15.656019248413
RD,All,E5EXPKER,2022,22.0451203199469
RD,All,E5EXPKER,2023,22.565520889202
RD,All,E5EXPKER,2024,23.4160717256103
RD,All,E5EXPKER,2025,24.2717550639364
RD,All,E5EXPKER,2026,25.082730360960095
RD,All,E5EXPKER,2027,25.908013612031095
RD,All,E5EXPKER,2028,26.7856644441926
RD,All,E5EXPKER,2029,27.6331081297979
RD,All,E5EXPKER,2030,28.4791467639565
RD,All,E5EXPKER,2031,29.246185852361705
RD,All,E5EXPKER,2032,30.0132249407669
RD,All,E5EXPKER,2033,30.780264029172095
RD,All,E5EXPKER,2034,31.5473031175773
RD,All,E5EXPKER,2035,32.3143422059825
RD,All,E5EXPKER,2036,33.0813812943877
RD,All,E5EXPKER,2037,33.8484203827929
RD,All,E5EXPKER,2038,34.6154594711981
RD,All,E5EXPKER,2039,35.3824985596033
RD,All,E5EXPKER,2040,36.1495376480085
RD,All,E5EXPKER,2041,36.7239070686123
RD,All,E5EXPKER,2042,37.2982764892161
RD,All,E5EXPKER,2043,37.87264590982
RD,All,E5EXPKER,2044,38.4470153304238
RD,All,E5EXPKER,2045,39.0213847510276
RD,All,E5EXPKER,2046,39.5957541716314
RD,All,E5EXPKER,2047,40.1701235922352
RD,All,E5EXPKER,2048,40.7444930128391
RD,All,E5EXPKER,2049,41.318862433442895
RD,All,E5EXPKER,2050,41.8932318540467
RD,All,E5EXPBIM,2018,0.1033307235457399
RD,All,E5EXPBIM,2019,0.1033
RD,All,E5EXPBIM,2020,0.1033
RD,All,E5EXPBIM,2021,0.1033
RD,All,E5EXPBIM,2022,0.1033
RD,All,E5EXPBIM,2023,0.1033
RD,All,E5EXPBIM,2024,0.1033
RD,All,E5EXPBIM,2025,0.1033
RD,All,E5EXPBIM,2026,0.1033
RD,All,E5EXPBIM,2027,0.1033
RD,All,E5EXPBIM,2028,0.1033
RD,All,E5EXPBIM,2029,0.1033
RD,All,E5EXPBIM,2030,0.1033
RD,All,E5EXPBIM,2031,0.1033
RD,All,E5EXPBIM,2032,0.1033
RD,All,E5EXPBIM,2033,0.1033
RD,All,E5EXPBIM,2034,0.1033
RD,All,E5EXPBIM,2035,0.1033
RD,All,E5EXPBIM,2036,0.1033
RD,All,E5EXPBIM,2037,0.1033
RD,All,E5EXPBIM,2038,0.1033
RD,All,E5EXPBIM,2039,0.1033
RD,All,E5EXPBIM,2040,0.1033
RD,All,E5EXPBIM,2041,0.1033
RD,All,E5EXPBIM,2042,0.1033
RD,All,E5EXPBIM,2043,0.1033
RD,All,E5EXPBIM,2044,0.1033
RD,All,E5EXPBIM,2045,0.1033
RD,All,E5EXPBIM,2046,0.1033
RD,All,E5EXPBIM,2047,0.1033
RD,All,E5EXPBIM,2048,0.1033
RD,All,E5EXPBIM,2049,0.1033
RD,All,E5EXPBIM,2050,0.1033
RD,All,E5AGRDSL,2018,2.87244822031075
RD,All,E5AGRDSL,2019,3.30842109838104
RD,All,E5AGRDSL,2020,2.85298784201199
RD,All,E5AGRDSL,2021,3.24762569292173
RD,All,E5AGRDSL,2022,3.0307988956340695
RD,All,E5AGRDSL,2023,3.1950991948194294
RD,All,E5AGRDSL,2024,3.31150082342707
RD,All,E5AGRDSL,2025,3.42846253127912
RD,All,E5AGRDSL,2026,3.5430976131959895
RD,All,E5AGRDSL,2027,3.65773269511286
RD,All,E5AGRDSL,2028,3.7723677770297295
RD,All,E5AGRDSL,2029,3.8870028589466
RD,All,E5AGRDSL,2030,4.00163794086348
RD,All,E5AGRDSL,2031,4.10542477960551
RD,All,E5AGRDSL,2032,4.20921161834754
RD,All,E5AGRDSL,2033,4.312998457089569
RD,All,E5AGRDSL,2034,4.4167852958316
RD,All,E5AGRDSL,2035,4.52057213457362
RD,All,E5AGRDSL,2036,4.624358973315649
RD,All,E5AGRDSL,2037,4.72814581205768
RD,All,E5AGRDSL,2038,4.83193265079971
RD,All,E5AGRDSL,2039,4.93571948954174
RD,All,E5AGRDSL,2040,5.039506328283769
RD,All,E5AGRDSL,2041,5.11672381231154
RD,All,E5AGRDSL,2042,5.19394129633931
RD,All,E5AGRDSL,2043,5.27115878036708
RD,All,E5AGRDSL,2044,5.34837626439485
RD,All,E5AGRDSL,2045,5.42559374842262
RD,All,E5AGRDSL,2046,5.50281123245038
RD,All,E5AGRDSL,2047,5.58002871647815
RD,All,E5AGRDSL,2048,5.65724620050592
RD,All,E5AGRDSL,2049,5.73446368453369
RD,All,E5AGRDSL,2050,5.81168116856146
RD,All,E5AGRELE,2018,3.9347293890895094
RD,All,E5AGRELE,2019,4.03099750037366
RD,All,E5AGRELE,2020,4.01710928762058
RD,All,E5AGRELE,2021,4.50037480852942
RD,All,E5AGRELE,2022,4.63173138683023
RD,All,E5AGRELE,2023,4.882818601392249
RD,All,E5AGRELE,2024,5.0607060479915
RD,All,E5AGRELE,2025,5.23944941961407
RD,All,E5AGRELE,2026,5.41463719195723
RD,All,E5AGRELE,2027,5.58982496430038
RD,All,E5AGRELE,2028,5.76501273664354
RD,All,E5AGRELE,2029,5.9402005089867
RD,All,E5AGRELE,2030,6.1153882813298495
RD,All,E5AGRELE,2031,6.27399753753415
RD,All,E5AGRELE,2032,6.43260679373846
RD,All,E5AGRELE,2033,6.59121604994276
RD,All,E5AGRELE,2034,6.74982530614707
RD,All,E5AGRELE,2035,6.90843456235137
RD,All,E5AGRELE,2036,7.06704381855568
RD,All,E5AGRELE,2037,7.225653074759981
RD,All,E5AGRELE,2038,7.384262330964289
RD,All,E5AGRELE,2039,7.54287158716859
RD,All,E5AGRELE,2040,7.7014808433729
RD,All,E5AGRELE,2041,7.81948624613937
RD,All,E5AGRELE,2042,7.93749164890584
RD,All,E5AGRELE,2043,8.05549705167231
RD,All,E5AGRELE,2044,8.173502454438783
RD,All,E5AGRELE,2045,8.29150785720525
RD,All,E5AGRELE,2046,8.40951325997172
RD,All,E5AGRELE,2047,8.5275186627382
RD,All,E5AGRELE,2048,8.64552406550467
RD,All,E5AGRELE,2049,8.76352946827114
RD,All,E5AGRELE,2050,8.88153487103761
RD,All,E5AGRSGC,2018,2761.0
RD,All,E5AGRSGC,2019,2783.0
RD,All,E5AGRSGC,2020,2784.0
RD,All,E5AGRSGC,2021,2688.0
RD,All,E5AGRSGC,2022,2688.0
RD,All,E5AGRSGC,2023,2834.0
RD,All,E5AGRSGC,2024,2923.0
RD,All,E5AGRSGC,2025,2906.6158
RD,All,E5AGRSGC,2026,2891.3238
RD,All,E5AGRSGC,2027,2875.6678
RD,All,E5AGRSGC,2028,2859.2836
RD,All,E5AGRSGC,2029,2843.4455
RD,All,E5AGRSGC,2030,2827.7894
RD,All,E5AGRSGC,2031,2813.5898
RD,All,E5AGRSGC,2032,2799.2081
RD,All,E5AGRSGC,2033,2784.6443
RD,All,E5AGRSGC,2034,2769.7164
RD,All,E5AGRSGC,2035,2754.4245
RD,All,E5AGRSGC,2036,2741.6812
RD,All,E5AGRSGC,2037,2728.7559
RD,All,E5AGRSGC,2038,2715.6485
RD,All,E5AGRSGC,2039,2702.3591
RD,All,E5AGRSGC,2040,2688.8876
RD,All,E5AGRSGC,2041,2677.9648
RD,All,E5AGRSGC,2042,2666.8599
RD,All,E5AGRSGC,2043,2655.755
RD,All,E5AGRSGC,2044,2644.4681
RD,All,E5AGRSGC,2045,2632.9992
RD,All,E5AGRSGC,2046,2624.2609
RD,All,E5AGRSGC,2047,2615.3406
RD,All,E5AGRSGC,2048,2606.2383
RD,All,E5AGRSGC,2049,2597.318
RD,All,E5AGRSGC,2050,2588.0336
RD,All,E5AGRRIC,2018,0.5999999999999999
RD,All,E5AGRRIC,2019,0.622
RD,All,E5AGRRIC,2020,0.654
RD,All,E5AGRRIC,2021,0.683
RD,All,E5AGRRIC,2022,0.5939999999999999
RD,All,E5AGRRIC,2023,0.626
RD,All,E5AGRRIC,2024,0.646
RD,All,E5AGRRIC,2025,0.6431
RD,All,E5AGRRIC,2026,0.6402999999999999
RD,All,E5AGRRIC,2027,0.6373999999999999
RD,All,E5AGRRIC,2028,0.6346
RD,All,E5AGRRIC,2029,0.6317
RD,All,E5AGRRIC,2030,0.6288
RD,All,E5AGRRIC,2031,0.626
RD,All,E5AGRRIC,2032,0.6230999999999999
RD,All,E5AGRRIC,2033,0.6202999999999999
RD,All,E5AGRRIC,2034,0.6174
RD,All,E5AGRRIC,2035,0.6145
RD,All,E5AGRRIC,2036,0.6117
RD,All,E5AGRRIC,2037,0.6088
RD,All,E5AGRRIC,2038,0.6058999999999999
RD,All,E5AGRRIC,2039,0.6030999999999999
RD,All,E5AGRRIC,2040,0.6001999999999998
RD,All,E5AGRRIC,2041,0.5974
RD,All,E5AGRRIC,2042,0.5945
RD,All,E5AGRRIC,2043,0.5916
RD,All,E5AGRRIC,2044,0.5887999999999999
RD,All,E5AGRRIC,2045,0.5858999999999999
RD,All,E5AGRRIC,2046,0.5831
RD,All,E5AGRRIC,2047,0.5802
RD,All,E5AGRRIC,2048,0.5773
RD,All,E5AGRRIC,2049,0.5745
RD,All,E5AGRRIC,2050,0.5716
RD,All,E5AGRCER,2018,1.931
RD,All,E5AGRCER,2019,2.036
RD,All,E5AGRCER,2020,1.893
RD,All,E5AGRCER,2021,2.035
RD,All,E5AGRCER,2022,2.044
RD,All,E5AGRCER,2023,2.155
RD,All,E5AGRCER,2024,2.223
RD,All,E5AGRCER,2025,2.2132
RD,All,E5AGRCER,2026,2.2033
RD,All,E5AGRCER,2027,2.1935
RD,All,E5AGRCER,2028,2.1837
RD,All,E5AGRCER,2029,2.1739
RD,All,E5AGRCER,2030,2.164
RD,All,E5AGRCER,2031,2.1542
RD,All,E5AGRCER,2032,2.1444
RD,All,E5AGRCER,2033,2.1346
RD,All,E5AGRCER,2034,2.1247
RD,All,E5AGRCER,2035,2.1149
RD,All,E5AGRCER,2036,2.1051
RD,All,E5AGRCER,2037,2.0953
RD,All,E5AGRCER,2038,2.0854
RD,All,E5AGRCER,2039,2.0756
RD,All,E5AGRCER,2040,2.0658
RD,All,E5AGRCER,2041,2.056
RD,All,E5AGRCER,2042,2.0461
RD,All,E5AGRCER,2043,2.0363
RD,All,E5AGRCER,2044,2.0265
RD,All,E5AGRCER,2045,2.0166
RD,All,E5AGRCER,2046,2.0068
RD,All,E5AGRCER,2047,1.997
RD,All,E5AGRCER,2048,1.9872
RD,All,E5AGRCER,2049,1.9773
RD,All,E5AGRCER,2050,1.9675
RD,All,E5AGRBAN,2018,0.019
RD,All,E5AGRBAN,2019,0.0219999999999999
RD,All,E5AGRBAN,2020,0.979
RD,All,E5AGRBAN,2021,0.781
RD,All,E5AGRBAN,2022,0.794
RD,All,E5AGRBAN,2023,0.8369999999999999
RD,All,E5AGRBAN,2024,0.8639999999999999
RD,All,E5AGRBAN,2025,0.8601999999999999
RD,All,E5AGRBAN,2026,0.8563
RD,All,E5AGRBAN,2027,0.8525
RD,All,E5AGRBAN,2028,0.8487
RD,All,E5AGRBAN,2029,0.8448999999999999
RD,All,E5AGRBAN,2030,0.8409999999999999
RD,All,E5AGRBAN,2031,0.8372
RD,All,E5AGRBAN,2032,0.8334
RD,All,E5AGRBAN,2033,0.8296
RD,All,E5AGRBAN,2034,0.8256999999999999
RD,All,E5AGRBAN,2035,0.8218999999999999
RD,All,E5AGRBAN,2036,0.8181
RD,All,E5AGRBAN,2037,0.8143
RD,All,E5AGRBAN,2038,0.8104
RD,All,E5AGRBAN,2039,0.8065999999999999
RD,All,E5AGRBAN,2040,0.8027999999999998
RD,All,E5AGRBAN,2041,0.7989
RD,All,E5AGRBAN,2042,0.7951
RD,All,E5AGRBAN,2043,0.7913
RD,All,E5AGRBAN,2044,0.7874999999999999
RD,All,E5AGRBAN,2045,0.7835999999999999
RD,All,E5AGRBAN,2046,0.7798
RD,All,E5AGRBAN,2047,0.776
RD,All,E5AGRBAN,2048,0.7722
RD,All,E5AGRBAN,2049,0.7682999999999999
RD,All,E5AGRBAN,2050,0.7644999999999998
RD,All,E5AGRTRVEG,2018,0.395
RD,All,E5AGRTRVEG,2019,0.33
RD,All,E5AGRTRVEG,2020,0.265
RD,All,E5AGRTRVEG,2021,0.265
RD,All,E5AGRTRVEG,2022,0.327
RD,All,E5AGRTRVEG,2023,0.3449999999999999
RD,All,E5AGRTRVEG,2024,0.3559999999999999
RD,All,E5AGRTRVEG,2025,0.3543999999999999
RD,All,E5AGRTRVEG,2026,0.3528999999999999
RD,All,E5AGRTRVEG,2027,0.3513
RD,All,E5AGRTRVEG,2028,0.3497
RD,All,E5AGRTRVEG,2029,0.3481
RD,All,E5AGRTRVEG,2030,0.3466
RD,All,E5AGRTRVEG,2031,0.3449999999999999
RD,All,E5AGRTRVEG,2032,0.3433999999999999
RD,All,E5AGRTRVEG,2033,0.3418999999999999
RD,All,E5AGRTRVEG,2034,0.3402999999999999
RD,All,E5AGRTRVEG,2035,0.3387
RD,All,E5AGRTRVEG,2036,0.3371
RD,All,E5AGRTRVEG,2037,0.3356
RD,All,E5AGRTRVEG,2038,0.334
RD,All,E5AGRTRVEG,2039,0.3323999999999999
RD,All,E5AGRTRVEG,2040,0.3309
RD,All,E5AGRTRVEG,2041,0.3292999999999999
RD,All,E5AGRTRVEG,2042,0.3276999999999999
RD,All,E5AGRTRVEG,2043,0.3261
RD,All,E5AGRTRVEG,2044,0.3246
RD,All,E5AGRTRVEG,2045,0.323
RD,All,E5AGRTRVEG,2046,0.3214
RD,All,E5AGRTRVEG,2047,0.3199
RD,All,E5AGRTRVEG,2048,0.3183
RD,All,E5AGRTRVEG,2049,0.3166999999999999
RD,All,E5AGRTRVEG,2050,0.3151999999999999
RD,All,E5AGRCAF,2018,0.02
RD,All,E5AGRCAF,2019,0.027
RD,All,E5AGRCAF,2020,0.025
RD,All,E5AGRCAF,2021,0.0219999999999999
RD,All,E5AGRCAF,2022,0.0219999999999999
RD,All,E5AGRCAF,2023,0.023
RD,All,E5AGRCAF,2024,0.024
RD,All,E5AGRCAF,2025,0.0239
RD,All,E5AGRCAF,2026,0.0238
RD,All,E5AGRCAF,2027,0.0236999999999999
RD,All,E5AGRCAF,2028,0.0235999999999999
RD,All,E5AGRCAF,2029,0.0235
RD,All,E5AGRCAF,2030,0.0234
RD,All,E5AGRCAF,2031,0.0231999999999999
RD,All,E5AGRCAF,2032,0.0230999999999999
RD,All,E5AGRCAF,2033,0.023
RD,All,E5AGRCAF,2034,0.0229
RD,All,E5AGRCAF,2035,0.0228
RD,All,E5AGRCAF,2036,0.0227
RD,All,E5AGRCAF,2037,0.0225999999999999
RD,All,E5AGRCAF,2038,0.0224999999999999
RD,All,E5AGRCAF,2039,0.0224
RD,All,E5AGRCAF,2040,0.0223
RD,All,E5AGRCAF,2041,0.0222
RD,All,E5AGRCAF,2042,0.0221
RD,All,E5AGRCAF,2043,0.0218999999999999
RD,All,E5AGRCAF,2044,0.0218
RD,All,E5AGRCAF,2045,0.0217
RD,All,E5AGRCAF,2046,0.0216
RD,All,E5AGRCAF,2047,0.0214999999999999
RD,All,E5AGRCAF,2048,0.0213999999999999
RD,All,E5AGRCAF,2049,0.0212999999999999
RD,All,E5AGRCAF,2050,0.0212
RD,All,E5AGRCOC,2018,0.094
RD,All,E5AGRCOC,2019,0.0929999999999999
RD,All,E5AGRCOC,2020,0.1029999999999999
RD,All,E5AGRCOC,2021,0.1189999999999999
RD,All,E5AGRCOC,2022,0.135
RD,All,E5AGRCOC,2023,0.1419999999999999
RD,All,E5AGRCOC,2024,0.1469999999999999
RD,All,E5AGRCOC,2025,0.1463
RD,All,E5AGRCOC,2026,0.1457
RD,All,E5AGRCOC,2027,0.1449999999999999
RD,All,E5AGRCOC,2028,0.1444
RD,All,E5AGRCOC,2029,0.1436999999999999
RD,All,E5AGRCOC,2030,0.1429999999999999
RD,All,E5AGRCOC,2031,0.1424
RD,All,E5AGRCOC,2032,0.1416999999999999
RD,All,E5AGRCOC,2033,0.1411
RD,All,E5AGRCOC,2034,0.1404
RD,All,E5AGRCOC,2035,0.1396999999999999
RD,All,E5AGRCOC,2036,0.1391
RD,All,E5AGRCOC,2037,0.1384
RD,All,E5AGRCOC,2038,0.1378
RD,All,E5AGRCOC,2039,0.1371
RD,All,E5AGRCOC,2040,0.1365
RD,All,E5AGRCOC,2041,0.1358
RD,All,E5AGRCOC,2042,0.1351
RD,All,E5AGRCOC,2043,0.1345
RD,All,E5AGRCOC,2044,0.1338
RD,All,E5AGRCOC,2045,0.1332
RD,All,E5AGRCOC,2046,0.1325
RD,All,E5AGRCOC,2047,0.1318
RD,All,E5AGRCOC,2048,0.1312
RD,All,E5AGRCOC,2049,0.1305
RD,All,E5AGRCOC,2050,0.1298999999999999
RD,All,E5AGRLEG,2018,0.508
RD,All,E5AGRLEG,2019,0.496
RD,All,E5AGRLEG,2020,0.4899999999999999
RD,All,E5AGRLEG,2021,0.4879999999999999
RD,All,E5AGRLEG,2022,0.502
RD,All,E5AGRLEG,2023,0.529
RD,All,E5AGRLEG,2024,0.546
RD,All,E5AGRLEG,2025,0.5435999999999999
RD,All,E5AGRLEG,2026,0.5412
RD,All,E5AGRLEG,2027,0.5388
RD,All,E5AGRLEG,2028,0.5363999999999999
RD,All,E5AGRLEG,2029,0.534
RD,All,E5AGRLEG,2030,0.5315999999999999
RD,All,E5AGRLEG,2031,0.5292
RD,All,E5AGRLEG,2032,0.5268
RD,All,E5AGRLEG,2033,0.5243999999999999
RD,All,E5AGRLEG,2034,0.522
RD,All,E5AGRLEG,2035,0.5196
RD,All,E5AGRLEG,2036,0.5171999999999999
RD,All,E5AGRLEG,2037,0.5148
RD,All,E5AGRLEG,2038,0.5123999999999999
RD,All,E5AGRLEG,2039,0.51
RD,All,E5AGRLEG,2040,0.5076
RD,All,E5AGRLEG,2041,0.5051999999999999
RD,All,E5AGRLEG,2042,0.5028
RD,All,E5AGRLEG,2043,0.5003999999999998
RD,All,E5AGRLEG,2044,0.498
RD,All,E5AGRLEG,2045,0.4955999999999999
RD,All,E5AGRLEG,2046,0.4932
RD,All,E5AGRLEG,2047,0.4908
RD,All,E5AGRLEG,2048,0.4884
RD,All,E5AGRLEG,2049,0.4859999999999999
RD,All,E5AGRLEG,2050,0.4835999999999999
RD,All,E5AGRROT,2018,0.4149999999999999
RD,All,E5AGRROT,2019,0.439
RD,All,E5AGRROT,2020,0.4739999999999999
RD,All,E5AGRROT,2021,0.462
RD,All,E5AGRROT,2022,0.4809999999999999
RD,All,E5AGRROT,2023,0.507
RD,All,E5AGRROT,2024,0.523
RD,All,E5AGRROT,2025,0.5207
RD,All,E5AGRROT,2026,0.5182999999999999
RD,All,E5AGRROT,2027,0.516
RD,All,E5AGRROT,2028,0.5137
RD,All,E5AGRROT,2029,0.5112999999999999
RD,All,E5AGRROT,2030,0.509
RD,All,E5AGRROT,2031,0.5067
RD,All,E5AGRROT,2032,0.5043999999999998
RD,All,E5AGRROT,2033,0.502
RD,All,E5AGRROT,2034,0.4996999999999999
RD,All,E5AGRROT,2035,0.4974
RD,All,E5AGRROT,2036,0.495
RD,All,E5AGRROT,2037,0.4927
RD,All,E5AGRROT,2038,0.4904
RD,All,E5AGRROT,2039,0.4879999999999999
RD,All,E5AGRROT,2040,0.4857
RD,All,E5AGRROT,2041,0.4834
RD,All,E5AGRROT,2042,0.4809999999999999
RD,All,E5AGRROT,2043,0.4787
RD,All,E5AGRROT,2044,0.4763999999999999
RD,All,E5AGRROT,2045,0.4741
RD,All,E5AGRROT,2046,0.4717
RD,All,E5AGRROT,2047,0.4693999999999999
RD,All,E5AGRROT,2048,0.4671
RD,All,E5AGRROT,2049,0.4647
RD,All,E5AGRROT,2050,0.4623999999999999
RD,All,E5AGRFRT,2018,0.2921
RD,All,E5AGRFRT,2019,0.2323
RD,All,E5AGRFRT,2020,0.2781
RD,All,E5AGRFRT,2021,0.2964
RD,All,E5AGRFRT,2022,1.0568
RD,All,E5AGRFRT,2023,1.1141
RD,All,E5AGRFRT,2024,1.1493
RD,All,E5AGRFRT,2025,1.1442
RD,All,E5AGRFRT,2026,1.1391
RD,All,E5AGRFRT,2027,1.1341
RD,All,E5AGRFRT,2028,1.129
RD,All,E5AGRFRT,2029,1.1239
RD,All,E5AGRFRT,2030,1.1188
RD,All,E5AGRFRT,2031,1.1138
RD,All,E5AGRFRT,2032,1.1087
RD,All,E5AGRFRT,2033,1.1036
RD,All,E5AGRFRT,2034,1.0985
RD,All,E5AGRFRT,2035,1.0935
RD,All,E5AGRFRT,2036,1.0884
RD,All,E5AGRFRT,2037,1.0833
RD,All,E5AGRFRT,2038,1.0782
RD,All,E5AGRFRT,2039,1.0732
RD,All,E5AGRFRT,2040,1.0681
RD,All,E5AGRFRT,2041,1.063
RD,All,E5AGRFRT,2042,1.0579
RD,All,E5AGRFRT,2043,1.0529
RD,All,E5AGRFRT,2044,1.0478
RD,All,E5AGRFRT,2045,1.0427
RD,All,E5AGRFRT,2046,1.0376
RD,All,E5AGRFRT,2047,1.0326
RD,All,E5AGRFRT,2048,1.0275
RD,All,E5AGRFRT,2049,1.0224
RD,All,E5AGRFRT,2050,1.0173
RD,All,E5AGROTP,2018,2602.0
RD,All,E5AGROTP,2019,2645.0
RD,All,E5AGROTP,2020,2573.0
RD,All,E5AGROTP,2021,2225.0
RD,All,E5AGROTP,2022,1.9836
RD,All,E5AGROTP,2023,2.0911
RD,All,E5AGROTP,2024,2.1571
RD,All,E5AGROTP,2025,2.1476
RD,All,E5AGROTP,2026,2.1381
RD,All,E5AGROTP,2027,2.1285
RD,All,E5AGROTP,2028,2.119
RD,All,E5AGROTP,2029,2.1095
RD,All,E5AGROTP,2030,2.1
RD,All,E5AGROTP,2031,2.0904
RD,All,E5AGROTP,2032,2.0809
RD,All,E5AGROTP,2033,2.0714
RD,All,E5AGROTP,2034,2.0619
RD,All,E5AGROTP,2035,2.0523
RD,All,E5AGROTP,2036,2.0428
RD,All,E5AGROTP,2037,2.0333
RD,All,E5AGROTP,2038,2.0238
RD,All,E5AGROTP,2039,2.0142
RD,All,E5AGROTP,2040,2.0047
RD,All,E5AGROTP,2041,1.9952
RD,All,E5AGROTP,2042,1.9857
RD,All,E5AGROTP,2043,1.9761
RD,All,E5AGROTP,2044,1.9666
RD,All,E5AGROTP,2045,1.9571
RD,All,E5AGROTP,2046,1.9476
