block,o_id,outcome,level,o1_fam,o1_col,o2_fam,o2_col,family,column,period,base_thr,thr_type,thr_range,thr_value,thr_value_norm,prim_option,coverage,density,avg_cov_dev,driver_col,min,max,min_norm,max_norm,query_type
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,31-40,Low,High,20.545915738278143,1535229.5345500002,0.20545915738278142,base,0.7134502923976608,0.9705648369132857,0.8420075646554732,GDP_direct,2.6711599499592076,4.498844463014162,0.26832539346347994,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,31-40,Low,High,20.545915738278143,1535229.5345500002,0.20545915738278142,base,0.7134502923976608,0.9705648369132857,0.8420075646554732,Mode shift_public_direct,0.24416331271706063,0.4289125188899709,0.0,0.8099376114921915,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,o_pure_direct_d_disag_direct,Passenger transport fleet_direct,31-40,Low,High,20.545915738278143,1535229.5345500002,0.20545915738278142,base,0.7134502923976608,0.9705648369132857,0.8420075646554732,Passenger demand elasticity_direct,0.6930504081909827,1.2762759006665592,0.052026554123674434,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,Generation cost average_direct,31-40,High,Low,41.05310219310607,16.817921748833527,0.4105310219310607,base,0.9365079365079365,0.8894472361809045,0.9129775863444205,Capital cost of energy infrastructure_direct,0.44770437526133733,1.2478929372410386,0.0,0.5967089331326783,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,High,Low,69.55118102337411,0.4863228502307906,0.6955118102337412,base,0.7352785145888594,0.994261119081779,0.8647698168353193,Electrification of Heavy Freight_direct,0.002537324939712619,0.41417828508525634,0.0,0.7782779510199118,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,High,Low,69.55118102337411,0.4863228502307906,0.6955118102337412,base,0.7352785145888594,0.994261119081779,0.8647698168353193,Electrification of Light Freight_direct,0.39750757831326694,0.7855932546766597,0.0,0.8062786164225563,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,High,Low,69.55118102337411,0.4863228502307906,0.6955118102337412,base,0.7352785145888594,0.994261119081779,0.8647698168353193,Penetration of Hydrogen in Freight Transport_direct,0.0033023967253973667,0.40679753666257157,0.0,0.9087060066569578,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,Low,High,29.77231883784959,0.2612226464099634,0.2977231883784959,base,0.7127139364303179,0.9765494137353434,0.8446316750828307,Electrification of Heavy Freight_direct,0.2522079604602809,0.5314498549761856,0.4720452274090602,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,Low,High,29.77231883784959,0.2612226464099634,0.2977231883784959,base,0.7127139364303179,0.9765494137353434,0.8446316750828307,Penetration of Hydrogen in Freight Transport_direct,0.2359279245812898,0.4473350508305398,0.5238928391982836,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,Low,High,29.77231883784959,0.2612226464099634,0.2977231883784959,base,0.7127139364303179,0.9765494137353434,0.8446316750828307,Electrification of Light Freight_direct,0.5333629063721567,0.8788370697058603,0.2822501643641865,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of distribution infrastructure_wrtBAU,o_pure_direct_d_pure_direct,T&D cost average_direct,31-40,High,Low,39.633611409735714,10.104860917744698,0.39633611409735714,base,0.8828633405639913,0.9302857142857143,0.9065745274248528,Capital cost of energy infrastructure_direct,0.44770437526133733,1.0337533736267916,0.0,0.437022833359365,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of distribution infrastructure_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of passenger transport_direct,31-40,Low,High,23.314419404653925,0.34596940906916507,0.23314419404653924,base,0.702020202020202,0.9952267303102625,0.8486234661652323,Electrification of Private Transport_direct,0.717439598072781,0.9242470644027396,0.5581682213401988,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of distribution infrastructure_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of passenger transport_direct,31-40,Low,High,23.314419404653925,0.34596940906916507,0.23314419404653924,base,0.702020202020202,0.9952267303102625,0.8486234661652323,Electrification of Public Transport_direct,0.3093065448393235,0.7696170680120124,0.3914984034546296,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of distribution infrastructure_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,Low,High,20.24423652437781,0.20730523517831195,0.20244236524377812,base,0.7492063492063492,0.9992942836979535,0.8742503164521513,Penetration of Hydrogen in Freight Transport_direct,0.22911757920432846,0.4473350508305398,0.5085553514842635,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of distribution infrastructure_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,Low,High,20.24423652437781,0.20730523517831195,0.20244236524377812,base,0.7492063492063492,0.9992942836979535,0.8742503164521513,Electrification of Heavy Freight_direct,0.21630785578110134,0.5314498549761856,0.40416991222848786,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of distribution infrastructure_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,31-40,Low,High,20.24423652437781,0.20730523517831195,0.20244236524377812,base,0.7492063492063492,0.9992942836979535,0.8742503164521513,Electrification of Light Freight_direct,0.47882019977808926,0.8788370697058603,0.16893338745890432,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of distribution infrastructure_wrtBAU,o_pure_direct_d_pure_direct,T&D cost average_direct,31-40,Low,High,36.1417080406788,9.676331479583865,0.361417080406788,base,0.7229219143576826,0.984,0.8534609571788413,Capital cost of energy infrastructure_direct,1.2021781084882353,1.7887075303151252,0.5626189098687362,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,High,High,75.0,0.045317410065897165,0.6425036078598377,base,0.706,0.8825,0.7942499999999999,Net CAPEX and OPEX of freight transport_wrtBAU,0.01248135056365714,0.025258824450758884,0.6368732304728808,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,High,High,75.0,0.045317410065897165,0.6425036078598377,base,0.706,0.8825,0.7942499999999999,Net CAPEX and OPEX of fossil energy_wrtBAU,0.017470941734924358,0.03952054518472575,0.28338099135371575,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,High,High,75.0,0.045317410065897165,0.6425036078598377,base,0.706,0.8825,0.7942499999999999,Net CAPEX and OPEX of passenger transport_wrtBAU,0.015548293705649927,0.03134090577161546,0.5884940856000811,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,High,High,75.0,0.045317410065897165,0.6425036078598377,base,0.706,0.8825,0.7942499999999999,Net CAPEX and OPEX of power and H2_wrtBAU,-0.008935746621429206,-0.0007250393076452949,0.5459720419059508,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,Low,Low,25.0,0.02459801816897079,0.42010971437646766,base,0.71,0.797752808988764,0.753876404494382,Net CAPEX and OPEX of passenger transport_wrtBAU,-0.007036700754393306,0.011377120757369354,0.0,0.47980640739759234,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,Low,Low,25.0,0.02459801816897079,0.42010971437646766,base,0.71,0.797752808988764,0.753876404494382,Net CAPEX and OPEX of freight transport_wrtBAU,-0.009928539740928697,0.008843364335337736,0.0,0.5334842352500213,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,Low,Low,25.0,0.02459801816897079,0.42010971437646766,base,0.71,0.797752808988764,0.753876404494382,Net CAPEX and OPEX of power and H2_wrtBAU,-0.018809184055584172,-0.0034246935755632233,0.0,0.8507170615173483,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,41-50,Low,Low,25.0,0.02459801816897079,0.42010971437646766,base,0.71,0.797752808988764,0.753876404494382,Net CAPEX and OPEX of fossil energy_wrtBAU,0.008751610529400622,0.026801056117810196,0.0,0.5866126270083837,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,41-50,High,High,63.68732304728808,0.01248135056365714,0.6368732304728808,base,0.7195845697329377,0.8405545927209706,0.7800695812269541,Capital costs fossil_direct,0.9801933463328671,1.250717526058873,0.4591132799042523,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,41-50,High,High,63.68732304728808,0.01248135056365714,0.6368732304728808,base,0.7195845697329377,0.8405545927209706,0.7800695812269541,Capital costs electric_direct,0.3982261404741129,0.8232092473827406,0.0,0.5346018033291605,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,41-50,High,High,54.597204190595086,-0.008935746621429206,0.5459720419059508,base,0.7036414565826331,0.9992044550517104,0.8514229558171718,Generation cost average_direct,5.407627523881752,14.674954761189687,0.0,0.3868859158313809,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of fossil energy_wrtBAU,41-50,High,High,28.338099135371575,0.017470941734924358,0.28338099135371575,base,0.9382064807837227,0.8931133428981348,0.9156599118409288,Variable cost_direct,1.1445396621554873,2.136192334288254,0.3034128502755712,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,41-50,High,High,58.84940856000811,0.015548293705649927,0.5884940856000811,base,0.7137452711223203,0.7556742323097463,0.7347097517160333,Capital costs electric_direct,0.3982261404741129,0.8271910734840922,0.0,0.5396106881053343,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,41-50,High,High,58.84940856000811,0.015548293705649927,0.5884940856000811,base,0.7137452711223203,0.7556742323097463,0.7347097517160333,Capital costs fossil_direct,0.9008496034247193,1.250717526058873,0.3004732023142387,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,41-50,Low,Low,53.34842352500213,0.008843364335337736,0.5334842352500213,base,0.7142857142857143,0.8592592592592593,0.7867724867724868,Capital costs fossil_direct,0.7505681053481599,1.0022477711706719,0.0,0.5032089519665439,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,41-50,Low,Low,53.34842352500213,0.008843364335337736,0.5334842352500213,base,0.7142857142857143,0.8592592592592593,0.7867724867724868,Capital costs electric_direct,0.6628321673400555,1.1931787655159718,0.33285760500760603,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,41-50,Low,Low,85.07170615173483,-0.0034246935755632233,0.8507170615173483,base,0.7022900763358778,0.9735449735449735,0.8379175249404256,Generation cost average_direct,11.74835183755668,29.361270854095345,0.2647081375582287,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,41-50,Low,Low,85.07170615173483,-0.0034246935755632233,0.8507170615173483,base,0.7022900763358778,0.9735449735449735,0.8379175249404256,ZEV Penetration of Heavy and Light Freight Transport_direct,0.4516382140821698,0.9929251353966326,0.2512635103019854,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,41-50,Low,Low,85.07170615173483,-0.0034246935755632233,0.8507170615173483,base,0.7022900763358778,0.9735449735449735,0.8379175249404256,Freight fleet_direct,443917.98495,1082632.5254000002,0.09603956095926024,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of fossil energy_wrtBAU,41-50,Low,Low,58.66126270083837,0.026801056117810196,0.5866126270083837,base,0.7227300426569165,0.9932998324958124,0.8580149375763645,Variable cost_direct,0.7126049590042477,1.5616739108959794,0.0,0.5964291104522772,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,41-50,Low,Low,47.98064073975923,0.011377120757369354,0.47980640739759234,base,0.7198142414860681,0.7648026315789473,0.7423084365325077,Capital costs fossil_direct,0.7505681053481599,1.016040128475052,0.0,0.5307854255827307,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,41-50,Low,Low,47.98064073975923,0.011377120757369354,0.47980640739759234,base,0.7198142414860681,0.7648026315789473,0.7423084365325077,Capital costs electric_direct,0.7363530340382747,1.1931787655159718,0.4253421938777262,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,41-50,Low,Low,47.98064073975923,0.011377120757369354,0.47980640739759234,base,0.7198142414860681,0.7648026315789473,0.7423084365325077,ZEV Penetration of passenger transport_direct,0.7089258190956892,0.9903827838692131,0.3655852116034037,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,Generation cost average_direct,41-50,High,Low,38.68859158313809,14.674954761189687,0.3868859158313809,base,0.7024661893396977,0.9577006507592191,0.8300834200494585,Capital cost of energy infrastructure_direct,0.44770437526133733,1.0980262857794503,0.0,0.4849518124303209,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,Generation cost average_direct,41-50,High,Low,38.68859158313809,14.674954761189687,0.3868859158313809,base,0.7024661893396977,0.9577006507592191,0.8300834200494585,Distribution solar electricity production_direct,0.00526244505586414,0.16657389578190893,0.0,0.639905984619351,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,41-50,Low,High,25.126351030198542,0.4516382140821698,0.2512635103019854,base,0.7290015847860539,0.9899569583931134,0.8594792715895836,Electrification of Heavy Freight_direct,0.35866469788993555,0.6054788326854931,0.19408592812507186,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of Heavy and Light Freight Transport_direct,41-50,Low,High,25.126351030198542,0.4516382140821698,0.2512635103019854,base,0.7290015847860539,0.9899569583931134,0.8594792715895836,Penetration of Hydrogen in Freight Transport_direct,0.3298102060202023,0.5040787182939754,0.15109759048289367,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,Generation cost average_direct,41-50,Low,High,26.47081375582287,11.74835183755668,0.2647081375582287,base,0.713258785942492,0.9685466377440347,0.8409027118432634,Capital cost of energy infrastructure_direct,1.1703792336640442,1.7887075303151252,0.5389061581840351,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,Freight fleet_direct,41-50,Low,High,9.603956095926023,443917.98495,0.09603956095926024,base,0.7168381158635625,1.0,0.8584190579317812,GDP_direct,2.358513596967787,4.498844463014162,0.14316407832615705,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,o_pure_direct_d_pure_direct,Freight fleet_direct,41-50,Low,High,9.603956095926023,443917.98495,0.09603956095926024,base,0.7168381158635625,1.0,0.8584190579317812,Freight demand elasticity_direct,0.7269586064153736,1.500800312398473,0.22578175868129224,1.0,structured
1,1,Benefit,3,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,o_pure_direct_d_pure_direct,ZEV Penetration of passenger transport_direct,41-50,Low,High,36.55852116034037,0.7089258190956892,0.3655852116034037,base,0.728421052631579,0.9928263988522238,0.8606237257419014,Electrification of Public Transport_direct,0.6175993936210968,0.8943154178597181,0.2978153863497669,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,25-30,High,High,75.0,-0.006200558177125585,0.6350698280008326,base,0.712,0.9368421052631579,0.8244210526315789,Net CAPEX and OPEX of passenger transport_wrtBAU,-0.0014718476321798554,0.002255400118711474,0.653123459117605,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,25-30,High,High,75.0,-0.006200558177125585,0.6350698280008326,base,0.712,0.9368421052631579,0.8244210526315789,Net CAPEX and OPEX of freight transport_wrtBAU,-0.0026135686707866516,-0.0005120116544684592,0.559988507700607,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,25-30,High,High,75.0,-0.006200558177125585,0.6350698280008326,base,0.712,0.9368421052631579,0.8244210526315789,Net CAPEX and OPEX of power and H2_wrtBAU,-0.001960921820863314,1.2069844980006073e-05,0.3416005293523321,1.0,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,25-30,Low,Low,25.0,-0.00923119366827175,0.4050157733118252,base,0.712,0.8436018957345972,0.7778009478672986,Net CAPEX and OPEX of passenger transport_wrtBAU,-0.008489770890575706,-0.0038558470573822508,0.0,0.43125640617429906,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,25-30,Low,Low,25.0,-0.00923119366827175,0.4050157733118252,base,0.712,0.8436018957345972,0.7778009478672986,Net CAPEX and OPEX of freight transport_wrtBAU,-0.005288152853272079,-0.0015103761163400733,0.0,0.7909683947112587,structured
1,1,Benefit,1,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,25-30,Low,Low,25.0,-0.00923119366827175,0.4050157733118252,base,0.712,0.8436018957345972,0.7778009478672986,Net CAPEX and OPEX of power and H2_wrtBAU,-0.0029845784723439538,-0.0008799385196176361,0.0,0.7023313148090011,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,25-30,High,High,55.998850770060706,-0.0026135686707866516,0.559988507700607,base,0.7223955084217093,0.9698492462311558,0.8461223773264326,ZEV Penetration of Heavy and Light Freight Transport_direct,0.0003180363651959675,0.009996935334069555,0.0,0.1811239055308459,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,25-30,High,High,34.16005293523321,-0.001960921820863314,0.3416005293523321,base,0.7220982142857143,0.9773413897280967,0.8497198020069054,ZEV Penetration of Heavy and Light Freight Transport_direct,0.0003180363651959675,0.014406638569454018,0.0,0.26364389822767975,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of power and H2_wrtBAU,25-30,High,High,34.16005293523321,-0.001960921820863314,0.3416005293523321,base,0.7220982142857143,0.9773413897280967,0.8497198020069054,Generation cost average_direct,10.07020098604117,16.682305476696868,0.0,0.579892730022096,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,25-30,High,High,65.3123459117605,-0.0014718476321798554,0.653123459117605,base,0.7067209775967414,0.4880450070323488,0.5973829923145451,Passenger rail and urban interventions_direct,0.003144497597625935,0.004969658963526158,0.0,0.5304344928590856,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,25-30,High,High,65.3123459117605,-0.0014718476321798554,0.653123459117605,base,0.7067209775967414,0.4880450070323488,0.5973829923145451,Passenger transport fleet_direct,1425716.9023000004,1805533.6276499997,0.0,0.6578142250231123,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,25-30,High,High,65.3123459117605,-0.0014718476321798554,0.653123459117605,base,0.7067209775967414,0.4880450070323488,0.5973829923145451,Capital costs electric_direct,0.6076989371251922,1.0214502414684772,0.0,0.9602469830231128,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of passenger transport_wrtBAU,25-30,High,High,65.3123459117605,-0.0014718476321798554,0.653123459117605,base,0.7067209775967414,0.4880450070323488,0.5973829923145451,Capital costs hydrogen_direct,0.8167466307882503,0.9252822407623311,0.05133568180717636,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,25-30,Low,Low,79.09683947112586,-0.0015103761163400733,0.7909683947112587,base,0.7236450268016676,0.9176737160120846,0.8206593714068762,ZEV Penetration of Heavy and Light Freight Transport_direct,0.005612036367970743,0.05375603473711846,0.09906808196536719,1.0,structured
1,1,Benefit,2,o_pure_wrtBAU_d_pure_wrtBAU,Benefit_wrtBAU,,,o_pure_wrtBAU_d_pure_direct,Net CAPEX and OPEX of freight transport_wrtBAU,25-30,Low,Low,79.09683947112586,-0.0015103761163400733,0.7909683947112587,base,0.7236450268016676,0.9176737160120846,0.8206593714068762,Capital costs electric_direct,0.6312332560975502,1.0385790249133213,0.054619184407357066,1.0,structured
