REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RD,All,T5GSLCON,1,2030,2.17296367304576
RD,All,T5GSLCON,1,2031,2.24912699986342
RD,All,T5GSLCON,1,2032,2.32529032668107
RD,All,T5GSLCON,1,2033,2.4014536534987294
RD,All,T5GSLCON,1,2034,2.47761698031639
RD,All,T5GSLCON,1,2035,2.55378030713404
RD,All,T5GSLCON,1,2036,2.6299436339517
RD,All,T5GSLCON,1,2037,2.70610696076936
RD,All,T5GSLCON,1,2038,2.78227028758701
RD,All,T5GSLCON,1,2039,2.85843361440467
RD,All,T5GSLCON,1,2040,2.9345969412223294
RD,All,T5GSLCON,1,2041,2.9945885009736495
RD,All,T5GSLCON,1,2042,3.05458006072498
RD,All,T5GSLCON,1,2043,3.1145716204763
RD,All,T5GSLCON,1,2044,3.1745631802276306
RD,All,T5GSLCON,1,2045,3.2345547399789494
RD,All,T5GSLCON,1,2046,3.2945462997302695
RD,All,T5GSLCON,1,2047,3.3545378594816
RD,All,T5GSLCON,1,2048,3.41452941923292
RD,All,T5GSLCON,1,2049,3.4745209789842506
RD,All,T5GSLCON,1,2050,3.5345125387355703
RD,All,T5LPGCON,1,2019,0.6405833426331469
RD,All,T5LPGCON,1,2020,0.56300511947255
RD,All,T5LPGCON,1,2021,0.624798047024464
RD,All,T5LPGCON,1,2022,0.618421909155009
RD,All,T5LPGCON,1,2023,0.631385783832889
RD,All,T5LPGCON,1,2024,0.6614642485156699
RD,All,T5LPGCON,1,2025,0.6920142590358759
RD,All,T5LPGCON,1,2026,0.721237436817716
RD,All,T5LPGCON,1,2027,0.7512299207834519
RD,All,T5LPGCON,1,2028,0.783393656268864
RD,All,T5LPGCON,1,2029,0.814718897695408
RD,All,T5LPGCON,1,2030,0.8462452846175739
RD,All,T5LPGCON,1,2031,0.8759065518443229
RD,All,T5LPGCON,1,2032,0.9055678190710728
RD,All,T5LPGCON,1,2033,0.935229086297822
RD,All,T5LPGCON,1,2034,0.964890353524572
RD,All,T5LPGCON,1,2035,0.9945516207513208
RD,All,T5LPGCON,1,2036,1.02421288797807
RD,All,T5LPGCON,1,2037,1.05387415520482
RD,All,T5LPGCON,1,2038,1.08353542243157
RD,All,T5LPGCON,1,2039,1.11319668965832
RD,All,T5LPGCON,1,2040,1.14285795688507
RD,All,T5LPGCON,1,2041,1.16622124417153
RD,All,T5LPGCON,1,2042,1.18958453145799
RD,All,T5LPGCON,1,2043,1.21294781874445
RD,All,T5LPGCON,1,2044,1.23631110603091
RD,All,T5LPGCON,1,2045,1.25967439331737
RD,All,T5LPGCON,1,2046,1.28303768060383
RD,All,T5LPGCON,1,2047,1.3064009678903
RD,All,T5LPGCON,1,2048,1.32976425517676
RD,All,T5LPGCON,1,2049,1.35312754246322
RD,All,T5LPGCON,1,2050,1.37649082974968
RD,All,T5NGSEXP,1,2018,1.20513264309872
RD,All,T5NGSEXP,1,2019,1.51146810515105
RD,All,T5NGSEXP,1,2020,2.31375944593506
RD,All,T5NGSEXP,1,2021,2.11672451505305
RD,All,T5NGSEXP,1,2022,1.51495229036644
RD,All,T5NGSEXP,1,2023,1.55071449183593
RD,All,T5NGSEXP,1,2024,1.6091647937162898
RD,All,T5NGSEXP,1,2025,1.66796780383425
RD,All,T5NGSEXP,1,2026,1.72369845378425
RD,All,T5NGSEXP,1,2027,1.78041235387941
RD,All,T5NGSEXP,1,2028,1.8407249817547904
RD,All,T5NGSEXP,1,2029,1.89896175859391
RD,All,T5NGSEXP,1,2030,1.95710197955689
RD,All,T5NGSEXP,1,2031,2.0098133100878695
RD,All,T5NGSEXP,1,2032,2.06252464061885
RD,All,T5NGSEXP,1,2033,2.11523597114984
RD,All,T5NGSEXP,1,2034,2.16794730168082
RD,All,T5NGSEXP,1,2035,2.22065863221181
RD,All,T5NGSEXP,1,2036,2.27336996274279
RD,All,T5NGSEXP,1,2037,2.32608129327377
RD,All,T5NGSEXP,1,2038,2.37879262380476
RD,All,T5NGSEXP,1,2039,2.43150395433574
RD,All,T5NGSEXP,1,2040,2.48421528486673
RD,All,T5NGSEXP,1,2041,2.52368625425277
RD,All,T5NGSEXP,1,2042,2.56315722363881
RD,All,T5NGSEXP,1,2043,2.60262819302485
RD,All,T5NGSEXP,1,2044,2.64209916241089
RD,All,T5NGSEXP,1,2045,2.68157013179693
RD,All,T5NGSEXP,1,2046,2.72104110118297
RD,All,T5NGSEXP,1,2047,2.76051207056901
RD,All,T5NGSEXP,1,2048,2.79998303995505
RD,All,T5NGSEXP,1,2049,2.83945400934109
RD,All,T5NGSEXP,1,2050,2.87892497872713
RD,All,T5KEREXP,1,2018,23.4833132997724
RD,All,T5KEREXP,1,2019,22.338178932622
RD,All,T5KEREXP,1,2020,9.14578942146311
RD,All,T5KEREXP,1,2021,15.656019248413
RD,All,T5KEREXP,1,2022,22.0451203199469
RD,All,T5KEREXP,1,2023,22.565520889202
RD,All,T5KEREXP,1,2024,23.4160717256103
RD,All,T5KEREXP,1,2025,24.2717550639364
RD,All,T5KEREXP,1,2026,25.082730360960095
RD,All,T5KEREXP,1,2027,25.908013612031095
RD,All,T5KEREXP,1,2028,26.7856644441926
RD,All,T5KEREXP,1,2029,27.6331081297979
RD,All,T5KEREXP,1,2030,28.4791467639565
RD,All,T5KEREXP,1,2031,29.246185852361705
RD,All,T5KEREXP,1,2032,30.0132249407669
RD,All,T5KEREXP,1,2033,30.780264029172095
RD,All,T5KEREXP,1,2034,31.5473031175773
RD,All,T5KEREXP,1,2035,32.3143422059825
RD,All,T5KEREXP,1,2036,33.0813812943877
RD,All,T5KEREXP,1,2037,33.8484203827929
RD,All,T5KEREXP,1,2038,34.6154594711981
RD,All,T5KEREXP,1,2039,35.3824985596033
RD,All,T5KEREXP,1,2040,36.1495376480085
RD,All,T5KEREXP,1,2041,36.7239070686123
RD,All,T5KEREXP,1,2042,37.2982764892161
RD,All,T5KEREXP,1,2043,37.87264590982
RD,All,T5KEREXP,1,2044,38.4470153304238
RD,All,T5KEREXP,1,2045,39.0213847510276
RD,All,T5KEREXP,1,2046,39.5957541716314
RD,All,T5KEREXP,1,2047,40.1701235922352
RD,All,T5KEREXP,1,2048,40.7444930128391
RD,All,T5KEREXP,1,2049,41.318862433442895
RD,All,T5KEREXP,1,2050,41.8932318540467
RD,All,T5BIMEXP,1,2018,0.1033307235457399
RD,All,T5BIMEXP,1,2019,0.1033
RD,All,T5BIMEXP,1,2020,0.1033
RD,All,T5BIMEXP,1,2021,0.1033
RD,All,T5BIMEXP,1,2022,0.1033
RD,All,T5BIMEXP,1,2023,0.1033
RD,All,T5BIMEXP,1,2024,0.1033
RD,All,T5BIMEXP,1,2025,0.1033
RD,All,T5BIMEXP,1,2026,0.1033
RD,All,T5BIMEXP,1,2027,0.1033
RD,All,T5BIMEXP,1,2028,0.1033
RD,All,T5BIMEXP,1,2029,0.1033
RD,All,T5BIMEXP,1,2030,0.1033
RD,All,T5BIMEXP,1,2031,0.1033
RD,All,T5BIMEXP,1,2032,0.1033
RD,All,T5BIMEXP,1,2033,0.1033
RD,All,T5BIMEXP,1,2034,0.1033
RD,All,T5BIMEXP,1,2035,0.1033
RD,All,T5BIMEXP,1,2036,0.1033
RD,All,T5BIMEXP,1,2037,0.1033
RD,All,T5BIMEXP,1,2038,0.1033
RD,All,T5BIMEXP,1,2039,0.1033
RD,All,T5BIMEXP,1,2040,0.1033
RD,All,T5BIMEXP,1,2041,0.1033
RD,All,T5BIMEXP,1,2042,0.1033
RD,All,T5BIMEXP,1,2043,0.1033
RD,All,T5BIMEXP,1,2044,0.1033
RD,All,T5BIMEXP,1,2045,0.1033
RD,All,T5BIMEXP,1,2046,0.1033
RD,All,T5BIMEXP,1,2047,0.1033
RD,All,T5BIMEXP,1,2048,0.1033
RD,All,T5BIMEXP,1,2049,0.1033
RD,All,T5BIMEXP,1,2050,0.1033
RD,All,T5DSLAGR,1,2018,2.8724
RD,All,T5DSLAGR,1,2019,3.3084
RD,All,T5DSLAGR,1,2020,2.853
RD,All,T5DSLAGR,1,2021,3.2476
RD,All,T5DSLAGR,1,2022,3.0308
RD,All,T5DSLAGR,1,2023,3.1951
RD,All,T5DSLAGR,1,2024,3.3115
RD,All,T5DSLAGR,1,2025,3.4285
RD,All,T5DSLAGR,1,2026,3.5031
RD,All,T5DSLAGR,1,2027,3.5777
RD,All,T5DSLAGR,1,2028,3.6523
RD,All,T5DSLAGR,1,2029,3.7269
RD,All,T5DSLAGR,1,2030,3.8016
RD,All,T5DSLAGR,1,2031,3.8498
RD,All,T5DSLAGR,1,2032,3.898
RD,All,T5DSLAGR,1,2033,3.9462
RD,All,T5DSLAGR,1,2034,3.9944
RD,All,T5DSLAGR,1,2035,4.0426
RD,All,T5DSLAGR,1,2036,4.0908
RD,All,T5DSLAGR,1,2037,4.139
RD,All,T5DSLAGR,1,2038,4.1872
RD,All,T5DSLAGR,1,2039,4.2354
RD,All,T5DSLAGR,1,2040,4.2836
RD,All,T5DSLAGR,1,2041,4.2620000000000005
RD,All,T5DSLAGR,1,2042,4.2405
RD,All,T5DSLAGR,1,2043,4.219
RD,All,T5DSLAGR,1,2044,4.1974
RD,All,T5DSLAGR,1,2045,4.1759
RD,All,T5DSLAGR,1,2046,4.1543
RD,All,T5DSLAGR,1,2047,4.1328
RD,All,T5DSLAGR,1,2048,4.1113
RD,All,T5DSLAGR,1,2049,4.0897
RD,All,T5DSLAGR,1,2050,4.0682
RD,All,T5ELEAGR,1,2018,3.9347
RD,All,T5ELEAGR,1,2019,4.031
RD,All,T5ELEAGR,1,2020,4.0171
RD,All,T5ELEAGR,1,2021,4.5004
RD,All,T5ELEAGR,1,2022,4.6317
RD,All,T5ELEAGR,1,2023,4.8828
RD,All,T5ELEAGR,1,2024,5.0607
RD,All,T5ELEAGR,1,2025,5.2394
RD,All,T5ELEAGR,1,2026,5.4547
RD,All,T5ELEAGR,1,2027,5.6699
RD,All,T5ELEAGR,1,2028,5.8851
RD,All,T5ELEAGR,1,2029,6.1003
RD,All,T5ELEAGR,1,2030,6.3155
RD,All,T5ELEAGR,1,2031,6.5297
RD,All,T5ELEAGR,1,2032,6.7439
RD,All,T5ELEAGR,1,2033,6.9581
RD,All,T5ELEAGR,1,2034,7.1722
RD,All,T5ELEAGR,1,2035,7.3864
RD,All,T5ELEAGR,1,2036,7.6006
RD,All,T5ELEAGR,1,2037,7.8148
RD,All,T5ELEAGR,1,2038,8.029
RD,All,T5ELEAGR,1,2039,8.2432
RD,All,T5ELEAGR,1,2040,8.4574
RD,All,T5ELEAGR,1,2041,8.6742
RD,All,T5ELEAGR,1,2042,8.8909
RD,All,T5ELEAGR,1,2043,9.1077
RD,All,T5ELEAGR,1,2044,9.3245
RD,All,T5ELEAGR,1,2045,9.541200000000002
RD,All,T5ELEAGR,1,2046,9.758
RD,All,T5ELEAGR,1,2047,9.9747
RD,All,T5ELEAGR,1,2048,10.1915
RD,All,T5ELEAGR,1,2049,10.4083
RD,All,T5ELEAGR,1,2050,10.625
RD,All,T5SGCAGR,1,2018,2761.0
RD,All,T5SGCAGR,1,2019,2783.0
RD,All,T5SGCAGR,1,2020,2784.0
RD,All,T5SGCAGR,1,2021,2688.0
RD,All,T5SGCAGR,1,2022,2688.0
RD,All,T5SGCAGR,1,2023,2834.0
RD,All,T5SGCAGR,1,2024,2923.0
RD,All,T5SGCAGR,1,2025,2906.6158
RD,All,T5SGCAGR,1,2026,2891.3238
RD,All,T5SGCAGR,1,2027,2875.6678
RD,All,T5SGCAGR,1,2028,2859.2836
RD,All,T5SGCAGR,1,2029,2843.4455
RD,All,T5SGCAGR,1,2030,2827.7894
RD,All,T5SGCAGR,1,2031,2813.5898
RD,All,T5SGCAGR,1,2032,2799.2081
RD,All,T5SGCAGR,1,2033,2784.6443
RD,All,T5SGCAGR,1,2034,2769.7164
RD,All,T5SGCAGR,1,2035,2754.4245
RD,All,T5SGCAGR,1,2036,2741.6812
RD,All,T5SGCAGR,1,2037,2728.7559
RD,All,T5SGCAGR,1,2038,2715.6485
RD,All,T5SGCAGR,1,2039,2702.3591
RD,All,T5SGCAGR,1,2040,2688.8876
RD,All,T5SGCAGR,1,2041,2677.9648
RD,All,T5SGCAGR,1,2042,2666.8599
RD,All,T5SGCAGR,1,2043,2655.755
RD,All,T5SGCAGR,1,2044,2644.4681
RD,All,T5SGCAGR,1,2045,2632.9992
RD,All,T5SGCAGR,1,2046,2624.2609
RD,All,T5SGCAGR,1,2047,2615.3406
RD,All,T5SGCAGR,1,2048,2606.2383
RD,All,T5SGCAGR,1,2049,2597.318
RD,All,T5SGCAGR,1,2050,2588.0336
RD,All,T5RICAGR,1,2018,0.5999999999999999
RD,All,T5RICAGR,1,2019,0.622
RD,All,T5RICAGR,1,2020,0.654
RD,All,T5RICAGR,1,2021,0.683
RD,All,T5RICAGR,1,2022,0.5939999999999999
RD,All,T5RICAGR,1,2023,0.626
RD,All,T5RICAGR,1,2024,0.646
RD,All,T5RICAGR,1,2025,0.6431
RD,All,T5RICAGR,1,2026,0.6402999999999999
RD,All,T5RICAGR,1,2027,0.6373999999999999
RD,All,T5RICAGR,1,2028,0.6346
RD,All,T5RICAGR,1,2029,0.6317
RD,All,T5RICAGR,1,2030,0.6288
RD,All,T5RICAGR,1,2031,0.626
RD,All,T5RICAGR,1,2032,0.6230999999999999
RD,All,T5RICAGR,1,2033,0.6202999999999999
RD,All,T5RICAGR,1,2034,0.6174
RD,All,T5RICAGR,1,2035,0.6145
RD,All,T5RICAGR,1,2036,0.6117
RD,All,T5RICAGR,1,2037,0.6088
RD,All,T5RICAGR,1,2038,0.6058999999999999
RD,All,T5RICAGR,1,2039,0.6030999999999999
RD,All,T5RICAGR,1,2040,0.6001999999999998
RD,All,T5RICAGR,1,2041,0.5974
RD,All,T5RICAGR,1,2042,0.5945
RD,All,T5RICAGR,1,2043,0.5916
RD,All,T5RICAGR,1,2044,0.5887999999999999
RD,All,T5RICAGR,1,2045,0.5858999999999999
RD,All,T5RICAGR,1,2046,0.5831
RD,All,T5RICAGR,1,2047,0.5802
RD,All,T5RICAGR,1,2048,0.5773
RD,All,T5RICAGR,1,2049,0.5745
RD,All,T5RICAGR,1,2050,0.5716
RD,All,T5CERAGR,1,2018,1.931
RD,All,T5CERAGR,1,2019,2.036
RD,All,T5CERAGR,1,2020,1.893
RD,All,T5CERAGR,1,2021,2.035
RD,All,T5CERAGR,1,2022,2.044
RD,All,T5CERAGR,1,2023,2.155
RD,All,T5CERAGR,1,2024,2.223
RD,All,T5CERAGR,1,2025,2.2132
RD,All,T5CERAGR,1,2026,2.2033
RD,All,T5CERAGR,1,2027,2.1935
RD,All,T5CERAGR,1,2028,2.1837
RD,All,T5CERAGR,1,2029,2.1739
RD,All,T5CERAGR,1,2030,2.164
RD,All,T5CERAGR,1,2031,2.1542
RD,All,T5CERAGR,1,2032,2.1444
RD,All,T5CERAGR,1,2033,2.1346
RD,All,T5CERAGR,1,2034,2.1247
RD,All,T5CERAGR,1,2035,2.1149
RD,All,T5CERAGR,1,2036,2.1051
RD,All,T5CERAGR,1,2037,2.0953
RD,All,T5CERAGR,1,2038,2.0854
RD,All,T5CERAGR,1,2039,2.0756
RD,All,T5CERAGR,1,2040,2.0658
RD,All,T5CERAGR,1,2041,2.056
RD,All,T5CERAGR,1,2042,2.0461
RD,All,T5CERAGR,1,2043,2.0363
RD,All,T5CERAGR,1,2044,2.0265
RD,All,T5CERAGR,1,2045,2.0166
RD,All,T5CERAGR,1,2046,2.0068
RD,All,T5CERAGR,1,2047,1.997
RD,All,T5CERAGR,1,2048,1.9872
RD,All,T5CERAGR,1,2049,1.9773
RD,All,T5CERAGR,1,2050,1.9675
RD,All,T5BANAGR,1,2018,0.019
RD,All,T5BANAGR,1,2019,0.0219999999999999
RD,All,T5BANAGR,1,2020,0.979
RD,All,T5BANAGR,1,2021,0.781
RD,All,T5BANAGR,1,2022,0.794
RD,All,T5BANAGR,1,2023,0.8369999999999999
RD,All,T5BANAGR,1,2024,0.8639999999999999
RD,All,T5BANAGR,1,2025,0.8601999999999999
RD,All,T5BANAGR,1,2026,0.8563
RD,All,T5BANAGR,1,2027,0.8525
RD,All,T5BANAGR,1,2028,0.8487
RD,All,T5BANAGR,1,2029,0.8448999999999999
RD,All,T5BANAGR,1,2030,0.8409999999999999
RD,All,T5BANAGR,1,2031,0.8372
RD,All,T5BANAGR,1,2032,0.8334
RD,All,T5BANAGR,1,2033,0.8296
RD,All,T5BANAGR,1,2034,0.8256999999999999
RD,All,T5BANAGR,1,2035,0.8218999999999999
RD,All,T5BANAGR,1,2036,0.8181
RD,All,T5BANAGR,1,2037,0.8143
RD,All,T5BANAGR,1,2038,0.8104
RD,All,T5BANAGR,1,2039,0.8065999999999999
RD,All,T5BANAGR,1,2040,0.8027999999999998
RD,All,T5BANAGR,1,2041,0.7989
RD,All,T5BANAGR,1,2042,0.7951
RD,All,T5BANAGR,1,2043,0.7913
RD,All,T5BANAGR,1,2044,0.7874999999999999
RD,All,T5BANAGR,1,2045,0.7835999999999999
RD,All,T5BANAGR,1,2046,0.7798
RD,All,T5BANAGR,1,2047,0.776
RD,All,T5BANAGR,1,2048,0.7722
RD,All,T5BANAGR,1,2049,0.7682999999999999
RD,All,T5BANAGR,1,2050,0.7644999999999998
RD,All,T5TRVEGAGR,1,2018,0.395
RD,All,T5TRVEGAGR,1,2019,0.33
RD,All,T5TRVEGAGR,1,2020,0.265
RD,All,T5TRVEGAGR,1,2021,0.265
RD,All,T5TRVEGAGR,1,2022,0.327
RD,All,T5TRVEGAGR,1,2023,0.3449999999999999
RD,All,T5TRVEGAGR,1,2024,0.3559999999999999
RD,All,T5TRVEGAGR,1,2025,0.3543999999999999
RD,All,T5TRVEGAGR,1,2026,0.3528999999999999
RD,All,T5TRVEGAGR,1,2027,0.3513
RD,All,T5TRVEGAGR,1,2028,0.3497
RD,All,T5TRVEGAGR,1,2029,0.3481
RD,All,T5TRVEGAGR,1,2030,0.3466
RD,All,T5TRVEGAGR,1,2031,0.3449999999999999
RD,All,T5TRVEGAGR,1,2032,0.3433999999999999
RD,All,T5TRVEGAGR,1,2033,0.3418999999999999
RD,All,T5TRVEGAGR,1,2034,0.3402999999999999
RD,All,T5TRVEGAGR,1,2035,0.3387
RD,All,T5TRVEGAGR,1,2036,0.3371
RD,All,T5TRVEGAGR,1,2037,0.3356
RD,All,T5TRVEGAGR,1,2038,0.334
RD,All,T5TRVEGAGR,1,2039,0.3323999999999999
RD,All,T5TRVEGAGR,1,2040,0.3309
RD,All,T5TRVEGAGR,1,2041,0.3292999999999999
RD,All,T5TRVEGAGR,1,2042,0.3276999999999999
RD,All,T5TRVEGAGR,1,2043,0.3261
RD,All,T5TRVEGAGR,1,2044,0.3246
RD,All,T5TRVEGAGR,1,2045,0.323
RD,All,T5TRVEGAGR,1,2046,0.3214
RD,All,T5TRVEGAGR,1,2047,0.3199
RD,All,T5TRVEGAGR,1,2048,0.3183
RD,All,T5TRVEGAGR,1,2049,0.3166999999999999
RD,All,T5TRVEGAGR,1,2050,0.3151999999999999
RD,All,T5CAFAGR,1,2018,0.02
RD,All,T5CAFAGR,1,2019,0.027
RD,All,T5CAFAGR,1,2020,0.025
RD,All,T5CAFAGR,1,2021,0.0219999999999999
RD,All,T5CAFAGR,1,2022,0.0219999999999999
RD,All,T5CAFAGR,1,2023,0.023
RD,All,T5CAFAGR,1,2024,0.024
RD,All,T5CAFAGR,1,2025,0.0239
RD,All,T5CAFAGR,1,2026,0.0238
RD,All,T5CAFAGR,1,2027,0.0236999999999999
RD,All,T5CAFAGR,1,2028,0.0235999999999999
RD,All,T5CAFAGR,1,2029,0.0235
RD,All,T5CAFAGR,1,2030,0.0234
RD,All,T5CAFAGR,1,2031,0.0231999999999999
RD,All,T5CAFAGR,1,2032,0.0230999999999999
RD,All,T5CAFAGR,1,2033,0.023
RD,All,T5CAFAGR,1,2034,0.0229
RD,All,T5CAFAGR,1,2035,0.0228
RD,All,T5CAFAGR,1,2036,0.0227
RD,All,T5CAFAGR,1,2037,0.0225999999999999
RD,All,T5CAFAGR,1,2038,0.0224999999999999
RD,All,T5CAFAGR,1,2039,0.0224
RD,All,T5CAFAGR,1,2040,0.0223
RD,All,T5CAFAGR,1,2041,0.0222
RD,All,T5CAFAGR,1,2042,0.0221
RD,All,T5CAFAGR,1,2043,0.0218999999999999
RD,All,T5CAFAGR,1,2044,0.0218
RD,All,T5CAFAGR,1,2045,0.0217
RD,All,T5CAFAGR,1,2046,0.0216
RD,All,T5CAFAGR,1,2047,0.0214999999999999
RD,All,T5CAFAGR,1,2048,0.0213999999999999
RD,All,T5CAFAGR,1,2049,0.0212999999999999
RD,All,T5CAFAGR,1,2050,0.0212
RD,All,T5COCAGR,1,2018,0.094
RD,All,T5COCAGR,1,2019,0.0929999999999999
RD,All,T5COCAGR,1,2020,0.1029999999999999
RD,All,T5COCAGR,1,2021,0.1189999999999999
RD,All,T5COCAGR,1,2022,0.135
RD,All,T5COCAGR,1,2023,0.1419999999999999
RD,All,T5COCAGR,1,2024,0.1469999999999999
RD,All,T5COCAGR,1,2025,0.1463
RD,All,T5COCAGR,1,2026,0.1457
RD,All,T5COCAGR,1,2027,0.1449999999999999
RD,All,T5COCAGR,1,2028,0.1444
RD,All,T5COCAGR,1,2029,0.1436999999999999
RD,All,T5COCAGR,1,2030,0.1429999999999999
RD,All,T5COCAGR,1,2031,0.1424
RD,All,T5COCAGR,1,2032,0.1416999999999999
RD,All,T5COCAGR,1,2033,0.1411
RD,All,T5COCAGR,1,2034,0.1404
RD,All,T5COCAGR,1,2035,0.1396999999999999
RD,All,T5COCAGR,1,2036,0.1391
RD,All,T5COCAGR,1,2037,0.1384
RD,All,T5COCAGR,1,2038,0.1378
RD,All,T5COCAGR,1,2039,0.1371
RD,All,T5COCAGR,1,2040,0.1365
RD,All,T5COCAGR,1,2041,0.1358
RD,All,T5COCAGR,1,2042,0.1351
RD,All,T5COCAGR,1,2043,0.1345
RD,All,T5COCAGR,1,2044,0.1338
RD,All,T5COCAGR,1,2045,0.1332
RD,All,T5COCAGR,1,2046,0.1325
RD,All,T5COCAGR,1,2047,0.1318
RD,All,T5COCAGR,1,2048,0.1312
RD,All,T5COCAGR,1,2049,0.1305
RD,All,T5COCAGR,1,2050,0.1298999999999999
RD,All,T5LEGAGR,1,2018,0.508
RD,All,T5LEGAGR,1,2019,0.496
RD,All,T5LEGAGR,1,2020,0.4899999999999999
RD,All,T5LEGAGR,1,2021,0.4879999999999999
RD,All,T5LEGAGR,1,2022,0.502
RD,All,T5LEGAGR,1,2023,0.529
RD,All,T5LEGAGR,1,2024,0.546
RD,All,T5LEGAGR,1,2025,0.5435999999999999
RD,All,T5LEGAGR,1,2026,0.5412
RD,All,T5LEGAGR,1,2027,0.5388
RD,All,T5LEGAGR,1,2028,0.5363999999999999
RD,All,T5LEGAGR,1,2029,0.534
RD,All,T5LEGAGR,1,2030,0.5315999999999999
RD,All,T5LEGAGR,1,2031,0.5292
RD,All,T5LEGAGR,1,2032,0.5268
RD,All,T5LEGAGR,1,2033,0.5243999999999999
RD,All,T5LEGAGR,1,2034,0.522
RD,All,T5LEGAGR,1,2035,0.5196
RD,All,T5LEGAGR,1,2036,0.5171999999999999
RD,All,T5LEGAGR,1,2037,0.5148
RD,All,T5LEGAGR,1,2038,0.5123999999999999
RD,All,T5LEGAGR,1,2039,0.51
RD,All,T5LEGAGR,1,2040,0.5076
RD,All,T5LEGAGR,1,2041,0.5051999999999999
RD,All,T5LEGAGR,1,2042,0.5028
RD,All,T5LEGAGR,1,2043,0.5003999999999998
RD,All,T5LEGAGR,1,2044,0.498
RD,All,T5LEGAGR,1,2045,0.4955999999999999
RD,All,T5LEGAGR,1,2046,0.4932
RD,All,T5LEGAGR,1,2047,0.4908
RD,All,T5LEGAGR,1,2048,0.4884
RD,All,T5LEGAGR,1,2049,0.4859999999999999
RD,All,T5LEGAGR,1,2050,0.4835999999999999
RD,All,T5ROTAGR,1,2018,0.4149999999999999
RD,All,T5ROTAGR,1,2019,0.439
RD,All,T5ROTAGR,1,2020,0.4739999999999999
RD,All,T5ROTAGR,1,2021,0.462
RD,All,T5ROTAGR,1,2022,0.4809999999999999
RD,All,T5ROTAGR,1,2023,0.507
RD,All,T5ROTAGR,1,2024,0.523
RD,All,T5ROTAGR,1,2025,0.5207
RD,All,T5ROTAGR,1,2026,0.5182999999999999
RD,All,T5ROTAGR,1,2027,0.516
RD,All,T5ROTAGR,1,2028,0.5137
RD,All,T5ROTAGR,1,2029,0.5112999999999999
RD,All,T5ROTAGR,1,2030,0.509
RD,All,T5ROTAGR,1,2031,0.5067
RD,All,T5ROTAGR,1,2032,0.5043999999999998
RD,All,T5ROTAGR,1,2033,0.502
RD,All,T5ROTAGR,1,2034,0.4996999999999999
RD,All,T5ROTAGR,1,2035,0.4974
RD,All,T5ROTAGR,1,2036,0.495
RD,All,T5ROTAGR,1,2037,0.4927
RD,All,T5ROTAGR,1,2038,0.4904
RD,All,T5ROTAGR,1,2039,0.4879999999999999
RD,All,T5ROTAGR,1,2040,0.4857
RD,All,T5ROTAGR,1,2041,0.4834
RD,All,T5ROTAGR,1,2042,0.4809999999999999
RD,All,T5ROTAGR,1,2043,0.4787
RD,All,T5ROTAGR,1,2044,0.4763999999999999
RD,All,T5ROTAGR,1,2045,0.4741
RD,All,T5ROTAGR,1,2046,0.4717
RD,All,T5ROTAGR,1,2047,0.4693999999999999
RD,All,T5ROTAGR,1,2048,0.4671
RD,All,T5ROTAGR,1,2049,0.4647
RD,All,T5ROTAGR,1,2050,0.4623999999999999
RD,All,T5FRTAGR,1,2018,0.2921
RD,All,T5FRTAGR,1,2019,0.2323
RD,All,T5FRTAGR,1,2020,0.2781
RD,All,T5FRTAGR,1,2021,0.2964
RD,All,T5FRTAGR,1,2022,1.0568
RD,All,T5FRTAGR,1,2023,1.1141
RD,All,T5FRTAGR,1,2024,1.1493
RD,All,T5FRTAGR,1,2025,1.1442
RD,All,T5FRTAGR,1,2026,1.1391
RD,All,T5FRTAGR,1,2027,1.1341
RD,All,T5FRTAGR,1,2028,1.129
RD,All,T5FRTAGR,1,2029,1.1239
RD,All,T5FRTAGR,1,2030,1.1188
RD,All,T5FRTAGR,1,2031,1.1138
RD,All,T5FRTAGR,1,2032,1.1087
RD,All,T5FRTAGR,1,2033,1.1036
RD,All,T5FRTAGR,1,2034,1.0985
RD,All,T5FRTAGR,1,2035,1.0935
RD,All,T5FRTAGR,1,2036,1.0884
RD,All,T5FRTAGR,1,2037,1.0833
RD,All,T5FRTAGR,1,2038,1.0782
RD,All,T5FRTAGR,1,2039,1.0732
RD,All,T5FRTAGR,1,2040,1.0681
RD,All,T5FRTAGR,1,2041,1.063
RD,All,T5FRTAGR,1,2042,1.0579
RD,All,T5FRTAGR,1,2043,1.0529
RD,All,T5FRTAGR,1,2044,1.0478
RD,All,T5FRTAGR,1,2045,1.0427
RD,All,T5FRTAGR,1,2046,1.0376
RD,All,T5FRTAGR,1,2047,1.0326
RD,All,T5FRTAGR,1,2048,1.0275
RD,All,T5FRTAGR,1,2049,1.0224
RD,All,T5FRTAGR,1,2050,1.0173
RD,All,T5OTPAGR,1,2018,2602.0
RD,All,T5OTPAGR,1,2019,2645.0
RD,All,T5OTPAGR,1,2020,2573.0
RD,All,T5OTPAGR,1,2021,2225.0
RD,All,T5OTPAGR,1,2022,1.9836
RD,All,T5OTPAGR,1,2023,2.0911
RD,All,T5OTPAGR,1,2024,2.1571
RD,All,T5OTPAGR,1,2025,2.1476
RD,All,T5OTPAGR,1,2026,2.1381
RD,All,T5OTPAGR,1,2027,2.1285
RD,All,T5OTPAGR,1,2028,2.119
