REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
RD,All,RAW_MAT_CEM,1,RAW_MAT_CEM,2046,8.750147890805493
RD,All,RAW_MAT_CEM,1,RAW_MAT_CEM,2047,9.161920871214893
RD,All,RAW_MAT_CEM,1,RAW_MAT_CEM,2048,9.582707132961039
RD,All,RAW_MAT_CEM,1,RAW_MAT_CEM,2049,10.01255489051661
RD,All,RAW_MAT_CEM,1,RAW_MAT_CEM,2050,10.451368543515184
RD,All,IMP_STOR,1,CLK_PROD,2018,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2019,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2020,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2021,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2022,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2023,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2024,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2025,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2026,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2027,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2028,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2029,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2030,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2031,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2032,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2033,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2034,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2035,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2036,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2037,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2038,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2039,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2040,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2041,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2042,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2043,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2044,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2045,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2046,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2047,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2048,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2049,0.3548999999999999
RD,All,IMP_STOR,1,CLK_PROD,2050,0.3548999999999999
RD,All,REF_DSL,1,E1DSL,2018,56.59055586
RD,All,REF_DSL,1,E1DSL,2019,60.72637148064516
RD,All,REF_DSL,1,E1DSL,2020,64.85800966741937
RD,All,REF_DSL,1,E1DSL,2021,67.5785366272043
RD,All,REF_DSL,1,E1DSL,2022,69.52644770623655
RD,All,REF_DSL,1,E1DSL,2023,74.51071360344086
RD,All,REF_DSL,1,E1DSL,2024,90.27458293993408
RD,All,REF_DSL,1,E1DSL,2025,92.34978722000001
RD,All,REF_DSL,1,E1DSL,2026,94.92483526000001
RD,All,REF_DSL,1,E1DSL,2027,97.81979514
RD,All,REF_DSL,1,E1DSL,2028,100.86702487
RD,All,REF_DSL,1,E1DSL,2029,104.10756254
RD,All,REF_DSL,1,E1DSL,2030,107.59660085000002
RD,All,REF_DSL,1,E1DSL,2031,111.28551228000003
RD,All,REF_DSL,1,E1DSL,2032,117.44291678
RD,All,REF_DSL,1,E1DSL,2033,121.75358334
RD,All,REF_DSL,1,E1DSL,2034,126.28965789
RD,All,REF_DSL,1,E1DSL,2035,130.954808
RD,All,REF_DSL,1,E1DSL,2036,135.57095303
RD,All,REF_DSL,1,E1DSL,2037,140.09457491
RD,All,REF_DSL,1,E1DSL,2038,144.46637116000002
RD,All,REF_DSL,1,E1DSL,2039,148.6845094
RD,All,REF_DSL,1,E1DSL,2040,152.77990784000002
RD,All,REF_DSL,1,E1DSL,2041,156.53424023000002
RD,All,REF_DSL,1,E1DSL,2042,160.22703651000003
RD,All,REF_DSL,1,E1DSL,2043,163.87973268
RD,All,REF_DSL,1,E1DSL,2044,167.51402721999995
RD,All,REF_DSL,1,E1DSL,2045,171.13385632
RD,All,REF_DSL,1,E1DSL,2046,174.74926767999995
RD,All,REF_DSL,1,E1DSL,2047,178.37029624000004
RD,All,REF_DSL,1,E1DSL,2048,182.26754178494625
RD,All,REF_DSL,1,E1DSL,2049,186.17243265645163
RD,All,REF_DSL,1,E1DSL,2050,190.08571194268816
RD,All,REF_GSL,1,E1GSL,2018,76.80076494999999
RD,All,REF_GSL,1,E1GSL,2019,85.13682065868143
RD,All,REF_GSL,1,E1GSL,2020,92.36691221149246
RD,All,REF_GSL,1,E1GSL,2021,97.77798943581213
RD,All,REF_GSL,1,E1GSL,2022,103.23201694155
RD,All,REF_GSL,1,E1GSL,2023,108.58691583644372
RD,All,REF_GSL,1,E1GSL,2024,114.7462854998267
RD,All,REF_GSL,1,E1GSL,2025,115.7411922662033
RD,All,REF_GSL,1,E1GSL,2026,119.9431122498703
RD,All,REF_GSL,1,E1GSL,2027,123.99644035525765
RD,All,REF_GSL,1,E1GSL,2028,127.69154395623364
RD,All,REF_GSL,1,E1GSL,2029,130.8531448269053
RD,All,REF_GSL,1,E1GSL,2030,133.27201867304578
RD,All,REF_GSL,1,E1GSL,2031,134.75652510986342
RD,All,REF_GSL,1,E1GSL,2032,135.18727686668106
RD,All,REF_GSL,1,E1GSL,2033,134.59994859349874
RD,All,REF_GSL,1,E1GSL,2034,133.24590896965236
RD,All,REF_GSL,1,E1GSL,2035,131.47957562713404
RD,All,REF_GSL,1,E1GSL,2036,129.87092854395172
RD,All,REF_GSL,1,E1GSL,2037,128.6835786507694
RD,All,REF_GSL,1,E1GSL,2038,128.159342137587
RD,All,REF_GSL,1,E1GSL,2039,128.35789032440468
RD,All,REF_GSL,1,E1GSL,2040,129.2375029384792
RD,All,REF_GSL,1,E1GSL,2041,130.67948796812863
RD,All,REF_GSL,1,E1GSL,2042,132.59563043362
RD,All,REF_GSL,1,E1GSL,2043,134.8726297467298
RD,All,REF_GSL,1,E1GSL,2044,137.4262847275211
RD,All,REF_GSL,1,E1GSL,2045,140.17226913309426
RD,All,REF_GSL,1,E1GSL,2046,143.05585276022416
RD,All,REF_GSL,1,E1GSL,2047,146.02217921139967
RD,All,REF_GSL,1,E1GSL,2048,149.03978903811966
RD,All,REF_GSL,1,E1GSL,2049,154.3457805869174
RD,All,REF_GSL,1,E1GSL,2050,157.40895478963938
RD,All,REF_LPG,1,E1LPG,2018,45.36386755555556
RD,All,REF_LPG,1,E1LPG,2019,50.64564673806438
RD,All,REF_LPG,1,E1LPG,2020,49.24996091770098
RD,All,REF_LPG,1,E1LPG,2021,53.319860902968514
RD,All,REF_LPG,1,E1LPG,2022,53.76344237069346
RD,All,REF_LPG,1,E1LPG,2023,54.77475001656017
RD,All,REF_LPG,1,E1LPG,2024,56.292380481242944
RD,All,REF_LPG,1,E1LPG,2025,57.64703649176315
RD,All,REF_LPG,1,E1LPG,2026,58.66701630852681
RD,All,REF_LPG,1,E1LPG,2027,60.61872171037344
RD,All,REF_LPG,1,E1LPG,2028,62.58430137724707
RD,All,REF_LPG,1,E1LPG,2029,64.54909131341195
RD,All,REF_LPG,1,E1LPG,2030,66.50664582169975
RD,All,REF_LPG,1,E1LPG,2031,68.23519480502729
RD,All,REF_LPG,1,E1LPG,2032,69.95909665005397
RD,All,REF_LPG,1,E1LPG,2033,71.66226626021384
RD,All,REF_LPG,1,E1LPG,2034,73.37357826020438
RD,All,REF_LPG,1,E1LPG,2035,75.0916088121743
RD,All,REF_LPG,1,E1LPG,2036,76.76907579175582
RD,All,REF_LPG,1,E1LPG,2037,78.46603529221566
RD,All,REF_LPG,1,E1LPG,2038,80.17110476374971
RD,All,REF_LPG,1,E1LPG,2039,81.90018018018291
RD,All,REF_LPG,1,E1LPG,2040,83.6439402078699
RD,All,REF_LPG,1,E1LPG,2041,85.24395904085182
RD,All,REF_LPG,1,E1LPG,2042,87.47653243541335
RD,All,REF_LPG,1,E1LPG,2043,88.71100534328883
RD,All,REF_LPG,1,E1LPG,2044,89.86588236599249
RD,All,REF_LPG,1,E1LPG,2045,91.02301963683456
RD,All,REF_LPG,1,E1LPG,2046,92.18892272262256
RD,All,REF_LPG,1,E1LPG,2047,93.34088470112243
RD,All,REF_LPG,1,E1LPG,2048,94.48777412957268
RD,All,REF_LPG,1,E1LPG,2049,95.61248034388748
RD,All,REF_LPG,1,E1LPG,2050,96.71986055606989
RD,All,REF_FOI,1,E1FOI,2018,61.97634464000001
RD,All,REF_FOI,1,E1FOI,2019,68.63668440000001
RD,All,REF_FOI,1,E1FOI,2020,47.37068746
RD,All,REF_FOI,1,E1FOI,2021,48.6072936
RD,All,REF_FOI,1,E1FOI,2022,67.72722152
RD,All,REF_FOI,1,E1FOI,2023,52.707316420000005
RD,All,REF_FOI,1,E1FOI,2024,54.56275072
RD,All,REF_FOI,1,E1FOI,2025,52.09084086
RD,All,REF_FOI,1,E1FOI,2026,49.340931
RD,All,REF_FOI,1,E1FOI,2027,46.59117536
RD,All,REF_FOI,1,E1FOI,2028,43.8412655
RD,All,REF_FOI,1,E1FOI,2029,41.09160986
RD,All,REF_FOI,1,E1FOI,2030,38.3416
RD,All,REF_FOI,1,E1FOI,2031,38.6623
RD,All,REF_FOI,1,E1FOI,2032,38.983
RD,All,REF_FOI,1,E1FOI,2033,39.3038
RD,All,REF_FOI,1,E1FOI,2034,39.6245
RD,All,REF_FOI,1,E1FOI,2035,39.9452
RD,All,REF_FOI,1,E1FOI,2036,40.2659
RD,All,REF_FOI,1,E1FOI,2037,40.5866
RD,All,REF_FOI,1,E1FOI,2038,40.9074
RD,All,REF_FOI,1,E1FOI,2039,41.2281
RD,All,REF_FOI,1,E1FOI,2040,41.5488
RD,All,REF_FOI,1,E1FOI,2041,41.4092
RD,All,REF_FOI,1,E1FOI,2042,41.2696
RD,All,REF_FOI,1,E1FOI,2043,41.1301
RD,All,REF_FOI,1,E1FOI,2044,40.9905
RD,All,REF_FOI,1,E1FOI,2045,40.8509
RD,All,REF_FOI,1,E1FOI,2046,40.7113
RD,All,REF_FOI,1,E1FOI,2047,40.5717
RD,All,REF_FOI,1,E1FOI,2048,40.4322
RD,All,REF_FOI,1,E1FOI,2049,40.2926
RD,All,REF_FOI,1,E1FOI,2050,40.153
RD,All,PPBIM,1,E1ELE,2018,0.7116
RD,All,PPBIM,1,E1ELE,2019,0.7286
RD,All,PPBIM,1,E1ELE,2020,0.5915
RD,All,PPBIM,1,E1ELE,2021,0.7867
RD,All,PPBIM,1,E1ELE,2022,0.7303
RD,All,PPBIM,1,E1ELE,2023,0.7973
RD,All,PPBIM,1,E1ELE,2024,0.7417
RD,All,PPBIM,1,E1ELE,2025,0.7417
RD,All,PPBIM,1,E1ELE,2026,0.7417
RD,All,PPBIM,1,E1ELE,2027,2.7197
RD,All,PPBIM,1,E1ELE,2028,2.623
RD,All,PPBIM,1,E1ELE,2029,2.5263
RD,All,PPBIM,1,E1ELE,2030,2.4296
RD,All,PPBIM,1,E1ELE,2031,2.333
RD,All,PPBIM,1,E1ELE,2032,2.2363
RD,All,PPBIM,1,E1ELE,2033,2.1396
RD,All,PPBIM,1,E1ELE,2034,2.0429
RD,All,PPBIM,1,E1ELE,2035,1.9463
RD,All,PPBIM,1,E1ELE,2036,1.8496
RD,All,PPBIM,1,E1ELE,2037,1.7529
RD,All,PPBIM,1,E1ELE,2038,1.6563
RD,All,PPBIM,1,E1ELE,2039,1.5596
RD,All,PPBIM,1,E1ELE,2040,1.4629
RD,All,PPBIM,1,E1ELE,2041,1.3662
RD,All,PPBIM,1,E1ELE,2042,1.2696
RD,All,PPBIM,1,E1ELE,2043,1.1729
RD,All,PPBIM,1,E1ELE,2044,1.0762
RD,All,PPBIM,1,E1ELE,2045,0.9795
RD,All,PPBIM,1,E1ELE,2046,0.8829
RD,All,PPBIM,1,E1ELE,2047,0.7862
RD,All,PPBIM,1,E1ELE,2048,0.6895
RD,All,PPBIM,1,E1ELE,2049,0.5927999999999999
RD,All,PPBIM,1,E1ELE,2050,0.4961999999999999
RD,All,PPBGS,1,E1ELE,2018,27.50591028864001
RD,All,PPBGS,1,E1ELE,2019,22.591999999999995
RD,All,PPBGS,1,E1ELE,2020,17.40799999999999
RD,All,PPBGS,1,E1ELE,2021,13.365579664000002
RD,All,PPBGS,1,E1ELE,2022,11.3242174336
RD,All,PPBGS,1,E1ELE,2023,13.73783183360002
RD,All,PPBGS,1,E1ELE,2047,2.2407748589600205
RD,All,PPBGS,1,E1ELE,2048,6.460877858960024
RD,All,PPBGS,1,E1ELE,2049,10.681180858960012
RD,All,PPBGS,1,E1ELE,2050,14.901283858959982
RD,All,PPCOA,1,E1ELE,2018,7.1775
RD,All,PPCOA,1,E1ELE,2019,12.785
RD,All,PPCOA,1,E1ELE,2020,23.1106
RD,All,PPCOA,1,E1ELE,2021,23.2672
RD,All,PPCOA,1,E1ELE,2022,23.9692
RD,All,PPCOA,1,E1ELE,2023,26.1778
RD,All,PPCOA,1,E1ELE,2024,26.118
RD,All,PPCOA,1,E1ELE,2025,26.0583
RD,All,PPCOA,1,E1ELE,2026,25.9986
RD,All,PPCOA,1,E1ELE,2027,25.9389
RD,All,PPCOA,1,E1ELE,2028,25.8791
RD,All,PPCOA,1,E1ELE,2029,25.8194
RD,All,PPCOA,1,E1ELE,2030,25.7597
RD,All,PPCOA,1,E1ELE,2031,25.1168
RD,All,PPCOA,1,E1ELE,2032,24.474
RD,All,PPCOA,1,E1ELE,2033,23.8312
RD,All,PPCOA,1,E1ELE,2034,23.1884
RD,All,PPCOA,1,E1ELE,2035,22.5455
RD,All,PPCOA,1,E1ELE,2036,21.9027
RD,All,PPCOA,1,E1ELE,2037,21.2599
RD,All,PPCOA,1,E1ELE,2038,20.617
RD,All,PPCOA,1,E1ELE,2039,19.9742
RD,All,PPCOA,1,E1ELE,2040,19.3314
RD,All,PPCOA,1,E1ELE,2041,17.3982
RD,All,PPCOA,1,E1ELE,2042,15.4651
RD,All,PPCOA,1,E1ELE,2043,13.532
RD,All,PPCOA,1,E1ELE,2044,11.5988
RD,All,PPCOA,1,E1ELE,2045,9.6657
RD,All,PPCOA,1,E1ELE,2046,7.732599999999999
RD,All,PPCOA,1,E1ELE,2047,5.7994
RD,All,PPCOA,1,E1ELE,2048,3.8663
RD,All,PPCOA,1,E1ELE,2049,1.9331
RD,All,PPCCTDSL,1,E1ELE,2020,0.6055
RD,All,PPCCTDSL,1,E1ELE,2021,0.3216999999999999
RD,All,PPCCTDSL,1,E1ELE,2022,0.0889999999999999
RD,All,PPCCTDSL,1,E1ELE,2023,0.3022
RD,All,PPCCTDSL,1,E1ELE,2024,2.4057
RD,All,PPCCTDSL,1,E1ELE,2025,3.3946
RD,All,PPCCTDSL,1,E1ELE,2026,3.3946
RD,All,PPCCTDSL,1,E1ELE,2027,3.3946
RD,All,PPCCTDSL,1,E1ELE,2028,3.3946
RD,All,PPCCTDSL,1,E1ELE,2029,3.3946
RD,All,PPCCTDSL,1,E1ELE,2030,3.3946
RD,All,PPCCTDSL,1,E1ELE,2031,3.3946
RD,All,PPCCTDSL,1,E1ELE,2032,4.3836
RD,All,PPCCTDSL,1,E1ELE,2033,4.3836
RD,All,PPCCTDSL,1,E1ELE,2034,4.3836
RD,All,PPCCTDSL,1,E1ELE,2035,4.3836
RD,All,PPCCTDSL,1,E1ELE,2036,4.3836
RD,All,PPCCTDSL,1,E1ELE,2037,4.3836
RD,All,PPCCTDSL,1,E1ELE,2038,4.3836
RD,All,PPCCTDSL,1,E1ELE,2039,4.3836
RD,All,PPCCTDSL,1,E1ELE,2040,4.3836
RD,All,PPCCTDSL,1,E1ELE,2041,4.3836
RD,All,PPCCTDSL,1,E1ELE,2042,4.3836
RD,All,PPCCTDSL,1,E1ELE,2043,4.3836
RD,All,PPCCTDSL,1,E1ELE,2044,4.3836
RD,All,PPCCTDSL,1,E1ELE,2045,4.3836
RD,All,PPCCTDSL,1,E1ELE,2046,4.3836
RD,All,PPCCTDSL,1,E1ELE,2047,4.3836
RD,All,PPCCTDSL,1,E1ELE,2048,4.3836
RD,All,PPCCTDSL,1,E1ELE,2049,4.3836
RD,All,PPCCTDSL,1,E1ELE,2050,4.3836
RD,All,PPCCTNGS,1,E1ELE,2018,15.7504
RD,All,PPCCTNGS,1,E1ELE,2019,15.2754
RD,All,PPCCTNGS,1,E1ELE,2020,13.8297
RD,All,PPCCTNGS,1,E1ELE,2021,21.0548
RD,All,PPCCTNGS,1,E1ELE,2022,14.3519
RD,All,PPCCTNGS,1,E1ELE,2023,18.4439
RD,All,PPCCTNGS,1,E1ELE,2024,19.935
RD,All,PPCCTNGS,1,E1ELE,2025,21.5337
RD,All,PPCCTNGS,1,E1ELE,2026,23.1323
RD,All,PPCCTNGS,1,E1ELE,2027,24.731
RD,All,PPCCTNGS,1,E1ELE,2028,26.3296
RD,All,PPCCTNGS,1,E1ELE,2029,27.9283
RD,All,PPCCTNGS,1,E1ELE,2030,29.5269
RD,All,PPCCTNGS,1,E1ELE,2031,31.1256
RD,All,PPCCTNGS,1,E1ELE,2032,32.7242
RD,All,PPCCTNGS,1,E1ELE,2033,34.3229
RD,All,PPCCTNGS,1,E1ELE,2034,35.9215
RD,All,PPCCTNGS,1,E1ELE,2035,37.5202
RD,All,PPCCTNGS,1,E1ELE,2036,39.1188
RD,All,PPCCTNGS,1,E1ELE,2037,40.7175
RD,All,PPCCTNGS,1,E1ELE,2038,42.3162
RD,All,PPCCTNGS,1,E1ELE,2039,43.9148
RD,All,PPCCTNGS,1,E1ELE,2040,45.5135
RD,All,PPCCTNGS,1,E1ELE,2041,47.1121
RD,All,PPCCTNGS,1,E1ELE,2042,48.7108
RD,All,PPCCTNGS,1,E1ELE,2043,50.3094
RD,All,PPCCTNGS,1,E1ELE,2044,51.9081
RD,All,PPCCTNGS,1,E1ELE,2045,53.5067
RD,All,PPCCTNGS,1,E1ELE,2046,55.1054
RD,All,PPCCTNGS,1,E1ELE,2047,56.704
RD,All,PPCCTNGS,1,E1ELE,2048,58.3027
RD,All,PPCCTNGS,1,E1ELE,2049,59.9013
RD,All,PPCCTNGS,1,E1ELE,2050,61.5
RD,All,PPCCTNGSDSL,1,E1ELE,2023,0.9721
RD,All,PPCCTNGSDSL,1,E1ELE,2024,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2025,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2026,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2027,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2028,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2029,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2030,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2031,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2032,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2033,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2034,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2035,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2036,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2037,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2038,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2039,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2040,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2041,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2042,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2043,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2044,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2045,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2046,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2047,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2048,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2049,8.257899999999998
RD,All,PPCCTNGSDSL,1,E1ELE,2050,8.257899999999998
RD,All,PPICEFOI,1,E1ELE,2018,19.7304
RD,All,PPICEFOI,1,E1ELE,2019,20.9528
RD,All,PPICEFOI,1,E1ELE,2020,10.4862
RD,All,PPICEFOI,1,E1ELE,2021,9.652
RD,All,PPICEFOI,1,E1ELE,2022,12.9336
RD,All,PPICEFOI,1,E1ELE,2023,9.1011
RD,All,PPICEFOI,1,E1ELE,2024,7.6576
RD,All,PPICEFOI,1,E1ELE,2025,6.3813
RD,All,PPICEFOI,1,E1ELE,2026,5.105
RD,All,PPICEFOI,1,E1ELE,2027,3.8288
RD,All,PPICEFOI,1,E1ELE,2028,2.5525
RD,All,PPICEFOI,1,E1ELE,2029,1.2763
RD,All,PPICEGASFOI,1,E1ELE,2018,4.2275
RD,All,PPICEGASFOI,1,E1ELE,2019,4.1846
RD,All,PPICEGASFOI,1,E1ELE,2020,7.8063
RD,All,PPICEGASFOI,1,E1ELE,2021,9.2678
RD,All,PPICEGASFOI,1,E1ELE,2022,14.2778
RD,All,PPICEGASFOI,1,E1ELE,2023,8.5906
RD,All,PPICEGASFOI,1,E1ELE,2024,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2025,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2026,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2027,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2028,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2029,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2030,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2031,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2032,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2033,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2034,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2035,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2036,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2037,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2038,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2039,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2040,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2041,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2042,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2043,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2044,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2045,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2046,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2047,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2048,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2049,13.3469
RD,All,PPICEGASFOI,1,E1ELE,2050,13.3469
RD,All,ELE_TRANS,1,E2ELE,2018,83.33159999999998
RD,All,ELE_TRANS,1,E2ELE,2019,83.33159999999998
RD,All,ELE_TRANS,1,E2ELE,2020,83.33159999999998
RD,All,ELE_TRANS,1,E2ELE,2021,89.05127966399998
RD,All,ELE_TRANS,1,E2ELE,2022,89.54421743359998
RD,All,ELE_TRANS,1,E2ELE,2023,90.0933318336
RD,All,ELE_TRANS,1,E2ELE,2024,93.5095510336
RD,All,ELE_TRANS,1,E2ELE,2025,95.06594684008
RD,All,ELE_TRANS,1,E2ELE,2026,97.18547542656
RD,All,ELE_TRANS,1,E2ELE,2027,99.14313556304002
RD,All,ELE_TRANS,1,E2ELE,2028,100.93955141952
RD,All,ELE_TRANS,1,E2ELE,2029,102.57447231599998
RD,All,ELE_TRANS,1,E2ELE,2030,104.04778303248
RD,All,ELE_TRANS,1,E2ELE,2031,105.02818255895998
RD,All,ELE_TRANS,1,E2ELE,2032,108.29337530896
RD,All,ELE_TRANS,1,E2ELE,2033,111.55845536896
RD,All,ELE_TRANS,1,E2ELE,2034,114.82353542896
RD,All,ELE_TRANS,1,E2ELE,2035,118.08884086896
RD,All,ELE_TRANS,1,E2ELE,2036,121.35392092896
RD,All,ELE_TRANS,1,E2ELE,2037,124.61911367896
RD,All,ELE_TRANS,1,E2ELE,2038,127.88419373896002
RD,All,ELE_TRANS,1,E2ELE,2039,131.14927379896
RD,All,ELE_TRANS,1,E2ELE,2040,134.41446654896
RD,All,ELE_TRANS,1,E2ELE,2041,141.02936954895998
RD,All,ELE_TRANS,1,E2ELE,2042,147.64415985896
RD,All,ELE_TRANS,1,E2ELE,2043,154.25917554896
RD,All,ELE_TRANS,1,E2ELE,2044,160.87407854896
RD,All,ELE_TRANS,1,E2ELE,2045,167.48898154896
RD,All,ELE_TRANS,1,E2ELE,2046,174.10388454896
RD,All,ELE_TRANS,1,E2ELE,2047,180.71867485896
RD,All,ELE_TRANS,1,E2ELE,2048,187.33357785896
RD,All,ELE_TRANS,1,E2ELE,2049,193.94848085896
RD,All,ELE_TRANS,1,E2ELE,2050,200.56338385896
RD,All,ELE_DIST,1,E3ELE,2018,63.2632784
RD,All,ELE_DIST,1,E3ELE,2019,59.6869784
RD,All,ELE_DIST,1,E3ELE,2020,59.4793784
RD,All,ELE_DIST,1,E3ELE,2021,66.70507839999999
RD,All,ELE_DIST,1,E3ELE,2022,68.6688784
RD,All,ELE_DIST,1,E3ELE,2023,69.0899784
RD,All,ELE_DIST,1,E3ELE,2024,71.7097784
RD,All,ELE_DIST,1,E3ELE,2025,74.3457784
RD,All,ELE_DIST,1,E3ELE,2026,77.5374784
RD,All,ELE_DIST,1,E3ELE,2027,80.72887840000001
RD,All,ELE_DIST,1,E3ELE,2028,83.92047839999998
RD,All,ELE_DIST,1,E3ELE,2029,87.11207839999999
RD,All,ELE_DIST,1,E3ELE,2030,90.3035784
RD,All,ELE_DIST,1,E3ELE,2031,93.20097839999998
RD,All,ELE_DIST,1,E3ELE,2032,96.0984784
RD,All,ELE_DIST,1,E3ELE,2033,98.99587840000001
RD,All,ELE_DIST,1,E3ELE,2034,101.8932784
RD,All,ELE_DIST,1,E3ELE,2035,104.7908784
RD,All,ELE_DIST,1,E3ELE,2036,107.6882784
RD,All,ELE_DIST,1,E3ELE,2037,110.5857784
RD,All,ELE_DIST,1,E3ELE,2038,113.4831784
RD,All,ELE_DIST,1,E3ELE,2039,116.3805784
RD,All,ELE_DIST,1,E3ELE,2040,119.2780784
RD,All,ELE_DIST,1,E3ELE,2041,125.1480784
RD,All,ELE_DIST,1,E3ELE,2042,131.0179784
RD,All,ELE_DIST,1,E3ELE,2043,136.8880784
RD,All,ELE_DIST,1,E3ELE,2044,142.7580784
RD,All,ELE_DIST,1,E3ELE,2045,148.6280784
RD,All,ELE_DIST,1,E3ELE,2046,154.4980784
RD,All,ELE_DIST,1,E3ELE,2047,160.3679784
RD,All,ELE_DIST,1,E3ELE,2048,166.2379784
RD,All,ELE_DIST,1,E3ELE,2049,172.1079784
RD,All,ELE_DIST,1,E3ELE,2050,177.97797839999998
RD,All,LU_FOR,1,E2_FOR,2018,2.0581
RD,All,LU_FOR,1,E2_FOR,2019,2.0579
RD,All,LU_FOR,1,E2_FOR,2020,2.0575
RD,All,LU_FOR,1,E2_FOR,2021,2.0571
RD,All,LU_FOR,1,E2_FOR,2022,2.0445
RD,All,LU_FOR,1,E2_FOR,2023,2.2152
