PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2026,,,,,,0.49165144155264673
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2027,,,,,,0.4939504108852622
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2028,,,,,,0.4963825872074672
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2029,,,,,,0.49871853179250386
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2030,,,,,,0.5010389662673573
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2031,,,,,,0.5031382658197894
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2032,,,,,,0.5052729661237253
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2033,,,,,,0.5074434628932566
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2034,,,,,,0.5096501540411972
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2035,,,,,,0.5118934396790766
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2036,,,,,,0.5137833043788207
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2037,,,,,,0.515698883559041
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2038,,,,,,0.5176404093997953
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2039,,,,,,0.519608115124314
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2040,,,,,,0.5216022349989982
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2041,,,,,,0.5232206117293495
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2042,,,,,,0.5248562481384724
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2043,,,,,,0.5265092664936143
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2044,,,,,,0.5281797894934344
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2045,,,,,,0.5298679402680042
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2046,,,,,,0.5311779149378674
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2047,,,,,,0.5324984389141842
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2048,,,,,,0.533829568675857
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2049,,,,,,0.5351713608525285
SpecifiedAnnualDemand,BAU,RD,,E5AGRROT,,,2050,,,,,,0.5365238722245806
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2018,,,,,,0.29210816619999996
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2019,,,,,,0.2322869999999997
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2020,,,,,,0.2781339124
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2021,,,,,,0.2963869384000003
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2022,,,,,,1.0568341966000003
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2023,,,,,,1.0325702438975326
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2024,,,,,,1.017678807483062
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2025,,,,,,1.0027860552371328
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2026,,,,,,0.9887523910870148
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2027,,,,,,0.9745462640398038
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2028,,,,,,0.9595170049086451
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2029,,,,,,0.9450823949817162
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2030,,,,,,0.9307436273927662
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2031,,,,,,0.9177713290115271
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2032,,,,,,0.904580277136584
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2033,,,,,,0.8911680265136305
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2034,,,,,,0.8775321183016939
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2035,,,,,,0.863670080073178
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2036,,,,,,0.8519919521200493
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2037,,,,,,0.8401549254937544
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2038,,,,,,0.8281575654733749
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2039,,,,,,0.8159984308918636
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2040,,,,,,0.8036760741360633
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2041,,,,,,0.7936755642921733
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2042,,,,,,0.7835684009205723
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2043,,,,,,0.7733538284896299
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2044,,,,,,0.7630310888018691
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2045,,,,,,0.7525994209939723
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2046,,,,,,0.7445046342020432
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2047,,,,,,0.7363446595950293
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2048,,,,,,0.728119148170249
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2049,,,,,,0.719827749993544
SpecifiedAnnualDemand,BAU,RD,,E5AGRFRT,,,2050,,,,,,0.7114701141992849
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2018,,,,,,2.6020000000000003
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2019,,,,,,2.6451000000000002
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2020,,,,,,2.5726999999999998
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2021,,,,,,2.2248
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2022,,,,,,1.9836
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2023,,,,,,1.9683669259291365
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2024,,,,,,1.9590179811506494
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2025,,,,,,1.9496682102842486
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2026,,,,,,1.9408577807509508
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2027,,,,,,1.9319390778411705
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2028,,,,,,1.922503607026398
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2029,,,,,,1.9134414610151027
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2030,,,,,,1.9044394854736173
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2031,,,,,,1.8962953885684721
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2032,,,,,,1.8880139567363379
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2033,,,,,,1.8795936548299768
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2034,,,,,,1.8710329391723504
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2035,,,,,,1.8623302575566443
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2036,,,,,,1.8549986496236575
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2037,,,,,,1.8475672840259656
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2038,,,,,,1.840035260036046
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2039,,,,,,1.832401672879452
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2040,,,,,,1.8246656137348256
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2041,,,,,,1.8183872258288483
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2042,,,,,,1.8120418801148228
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2043,,,,,,1.8056291022648674
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2044,,,,,,1.7991484162774638
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2045,,,,,,1.7925993444774608
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2046,,,,,,1.7875173824285997
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2047,,,,,,1.7823944950273083
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2048,,,,,,1.7772304631673355
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2049,,,,,,1.7720250671576436
SpecifiedAnnualDemand,BAU,RD,,E5AGROTP,,,2050,,,,,,1.7667780867224114
SpecifiedAnnualDemand,BAU,RD,,E5GANLEC,,,2018,,,,,,0.39690988
SpecifiedAnnualDemand,BAU,RD,,E5GANLEC,,,2019,,,,,,0.40222906
