,YEAR,TECHNOLOGY,FUEL,EMISSION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
0,2018.0,DIST_FIR,,,12.497179,,,,,,,,,,12.497179,,,12.497179,,,,,,12.497179,12.497179,,12.497179,,
1,2019.0,DIST_FIR,,,18.286722,,,,,,,,,,18.286722,,,18.286722,,,,,,18.286722,18.286722,,18.286722,,
2,2020.0,DIST_FIR,,,18.52144,,,,,,,,,,18.52144,,,18.52144,,,,,,18.52144,18.52144,,18.52144,,
3,2021.0,DIST_FIR,,,18.754358,,,,,,,,,,18.754358,,,18.754358,,,,,,18.754358,18.754358,,18.754358,,
4,2022.0,DIST_FIR,,,18.908164,,,,,,,,,,18.908164,,,18.908164,,,,,,18.908164,18.908164,,18.908164,,
5,2023.0,DIST_FIR,,,19.187318,,,,,,,,,,19.187318,,,19.187318,,,,,,19.187318,19.187318,,19.187318,,
6,2024.0,DIST_FIR,,,19.987885,,,,,,,,,,19.987885,,,19.987885,,,,,,19.987885,19.987885,,19.987885,,
7,2025.0,DIST_FIR,,,20.796412,,,,,,,,,,20.796412,,,20.796412,,,,,,20.796412,20.796412,,20.796412,,
8,2026.0,DIST_FIR,,,21.565584,,,,,,,,,,21.565584,,,21.565584,,,,,,21.565584,21.565584,,21.565584,,
9,2027.0,DIST_FIR,,,22.351034,,,,,,,,,,22.351034,,,22.351034,,,,,,22.351034,22.351034,,22.351034,,
10,2028.0,DIST_FIR,,,23.189169,,,,,,,,,,23.189169,,,23.189169,,,,,,23.189169,23.189169,,23.189169,,
11,2029.0,DIST_FIR,,,24.001293,,,,,,,,,,24.001293,,,24.001293,,,,,,24.001293,24.001293,,24.001293,,
12,2030.0,DIST_FIR,,,24.81473,,,,,,,,,,24.81473,,,24.81473,,,,,,24.81473,24.81473,,24.81473,,
13,2031.0,DIST_FIR,,,25.556572,,,,,,,,,,25.556572,,,25.556572,,,,,,25.556572,25.556572,,25.556572,,
14,2032.0,DIST_FIR,,,26.316295,,,,,,,,,,26.316295,,,26.316295,,,,,,26.316295,26.316295,,26.316295,,
15,2033.0,DIST_FIR,,,27.09423,,,,,,,,,,27.09423,,,27.09423,,,,,,27.09423,27.09423,,27.09423,,
16,2034.0,DIST_FIR,,,27.890708,,,,,,,,,,27.890708,,,27.890708,,,,,,27.890708,27.890708,,27.890708,,
17,2035.0,DIST_FIR,,,28.706068,,,,,,,,,,28.706068,,,28.706068,,,,,,28.706068,28.706068,,28.706068,,
18,2036.0,DIST_FIR,,,29.397756,,,,,,,,,,29.397756,,,29.397756,,,,,,29.397756,29.397756,,29.397756,,
19,2037.0,DIST_FIR,,,30.102898,,,,,,,,,,30.102898,,,30.102898,,,,,,30.102898,30.102898,,30.102898,,
20,2038.0,DIST_FIR,,,30.821693,,,,,,,,,,30.821693,,,30.821693,,,,,,30.821693,30.821693,,30.821693,,
21,2039.0,DIST_FIR,,,31.554343,,,,,,,,,,31.554343,,,31.554343,,,,,,31.554343,31.554343,,31.554343,,
22,2040.0,DIST_FIR,,,32.301051,,,,,,,,,,32.301051,,,32.301051,,,,,,32.301051,32.301051,,32.301051,,
23,2041.0,DIST_FIR,,,32.910493,,,,,,,,,,32.910493,,,32.910493,,,,,,32.910493,32.910493,,32.910493,,
24,2042.0,DIST_FIR,,,33.529226,,,,,,,,,,33.529226,,,33.529226,,,,,,33.529226,33.529226,,33.529226,,
25,2043.0,DIST_FIR,,,34.157358,,,,,,,,,,34.157358,,,34.157358,,,,,,34.157358,34.157358,,34.157358,,
26,2044.0,DIST_FIR,,,34.794998,,,,,,,,,,34.794998,,,34.794998,,,,,,34.794998,34.794998,,34.794998,,
27,2045.0,DIST_FIR,,,35.442256,,,,,,,,,,35.442256,,,35.442256,,,,,,35.442256,35.442256,,35.442256,,
28,2046.0,DIST_FIR,,,35.946761,,,,,,,,,,35.946761,,,35.946761,,,,,,35.946761,35.946761,,35.946761,,
29,2047.0,DIST_FIR,,,36.457074,,,,,,,,,,36.457074,,,36.457074,,,,,,36.457074,36.457074,,36.457074,,
30,2048.0,DIST_FIR,,,36.973245,,,,,,,,,,36.973245,,,36.973245,,,,,,36.973245,36.973245,,36.973245,,
31,2049.0,DIST_FIR,,,37.495327,,,,,,,,,,37.495327,,,37.495327,,,,,,37.495327,37.495327,,37.495327,,
32,2050.0,DIST_FIR,,,38.023371,,,,,,,,,,38.023371,,,38.023371,,,,,,38.023371,38.023371,,38.023371,,
33,2018.0,DIST_BIM,,,18.3406,,,,,198.68371,,,,,18.3406,,,18.3406,,,,,,18.3406,18.3406,,18.3406,,
34,2019.0,DIST_BIM,,,17.458521,,,,,189.12815,,,,,17.458521,,,17.458521,,,,,,17.458521,17.458521,,17.458521,,
35,2020.0,DIST_BIM,,,17.714804,,,,,191.90447,,,,,17.714804,,,17.714804,,,,,,17.714804,17.714804,,17.714804,,
36,2021.0,DIST_BIM,,,17.987736,,,,,194.86115,,,,,17.987736,,,17.987736,,,,,,17.987736,17.987736,,17.987736,,
37,2022.0,DIST_BIM,,,14.79655,,,,,160.29103,,,,,14.79655,,,14.79655,,,,,,14.79655,14.79655,,14.79655,,
38,2023.0,DIST_BIM,,,15.79283,,,,,171.08373,,,,,15.79283,,,15.79283,,,,,,15.79283,15.79283,,15.79283,,
39,2024.0,DIST_BIM,,,15.549868,,,,,168.45172,,,,,15.549868,,,15.549868,,,,,,15.549868,15.549868,,15.549868,,
40,2025.0,DIST_BIM,,,15.900743,,,,,172.25275,,,,,15.900743,,,15.900743,,,,,,15.900743,15.900743,,15.900743,,
41,2026.0,DIST_BIM,,,16.236378,,,,,177.45063,,,,,16.236378,,,16.236378,,,,,,16.236378,16.236378,,16.236378,,
42,2027.0,DIST_BIM,,,37.514221,,,,,413.6093,,,,,37.514221,,,37.514221,,,,,,37.514221,37.514221,,37.514221,,
43,2028.0,DIST_BIM,,,36.860244,,,,,409.94858,,,,,36.860244,,,36.860244,,,,,,36.860244,36.860244,,36.860244,,
44,2029.0,DIST_BIM,,,36.196637,,,,,406.05025,,,,,36.196637,,,36.196637,,,,,,36.196637,36.196637,,36.196637,,
45,2030.0,DIST_BIM,,,35.535339,,,,,402.05038,,,,,35.535339,,,35.535339,,,,,,35.535339,35.535339,,35.535339,,
46,2031.0,DIST_BIM,,,34.844765,,,,,397.58923,,,,,34.844765,,,34.844765,,,,,,34.844765,34.844765,,34.844765,,
47,2032.0,DIST_BIM,,,34.162528,,,,,393.09113,,,,,34.162528,,,34.162528,,,,,,34.162528,34.162528,,34.162528,,
48,2033.0,DIST_BIM,,,33.489898,,,,,388.57659,,,,,33.489898,,,33.489898,,,,,,33.489898,33.489898,,33.489898,,
49,2034.0,DIST_BIM,,,32.82709,,,,,384.04413,,,,,32.82709,,,32.82709,,,,,,32.82709,32.82709,,32.82709,,
50,2035.0,DIST_BIM,,,32.175383,,,,,379.51508,,,,,32.175383,,,32.175383,,,,,,32.175383,32.175383,,32.175383,,
51,2036.0,DIST_BIM,,,31.467669,,,,,374.19464,,,,,31.467669,,,31.467669,,,,,,31.467669,31.467669,,31.467669,,
52,2037.0,DIST_BIM,,,30.767168,,,,,368.82758,,,,,30.767168,,,30.767168,,,,,,30.767168,30.767168,,30.767168,,
53,2038.0,DIST_BIM,,,30.075071,,,,,363.42415,,,,,30.075071,,,30.075071,,,,,,30.075071,30.075071,,30.075071,,
54,2039.0,DIST_BIM,,,29.389393,,,,,357.96574,,,,,29.389393,,,29.389393,,,,,,29.389393,29.389393,,29.389393,,
55,2040.0,DIST_BIM,,,28.711328,,,,,352.46887,,,,,28.711328,,,28.711328,,,,,,28.711328,28.711328,,28.711328,,
56,2041.0,DIST_BIM,,,27.970706,,,,,346.06757,,,,,27.970706,,,27.970706,,,,,,27.970706,27.970706,,27.970706,,
57,2042.0,DIST_BIM,,,27.236208,,,,,339.60283,,,,,27.236208,,,27.236208,,,,,,27.236208,27.236208,,27.236208,,
58,2043.0,DIST_BIM,,,26.505788,,,,,333.04522,,,,,26.505788,,,26.505788,,,,,,26.505788,26.505788,,26.505788,,
59,2044.0,DIST_BIM,,,25.780577,,,,,326.41304,,,,,25.780577,,,25.780577,,,,,,25.780577,25.780577,,25.780577,,
60,2045.0,DIST_BIM,,,25.060651,,,,,319.70875,,,,,25.060651,,,25.060651,,,,,,25.060651,25.060651,,25.060651,,
61,2046.0,DIST_BIM,,,24.275467,,,,,312.02715,,,,,24.275467,,,24.275467,,,,,,24.275467,24.275467,,24.275467,,
62,2047.0,DIST_BIM,,,23.492433,,,,,304.22465,,,,,23.492433,,,23.492433,,,,,,23.492433,23.492433,,23.492433,,
63,2048.0,DIST_BIM,,,22.712639,,,,,296.31137,,,,,22.712639,,,22.712639,,,,,,22.712639,22.712639,,22.712639,,
64,2049.0,DIST_BIM,,,21.936123,,,,,288.29111,,,,,21.936123,,,21.936123,,,,,,21.936123,21.936123,,21.936123,,
65,2050.0,DIST_BIM,,,21.163977,,,,,280.17931,,,,,21.163977,,,21.163977,,,,,,21.163977,21.163977,,21.163977,,
66,2018.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
67,2019.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
68,2020.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
69,2021.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
70,2022.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
71,2023.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
72,2024.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
73,2025.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
74,2026.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
75,2027.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
76,2028.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
77,2029.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
78,2030.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
79,2031.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
80,2032.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
81,2033.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
82,2034.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
83,2035.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
84,2036.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
85,2037.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
86,2038.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
87,2039.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
88,2040.0,DIST_BGS,,,16.607407,,,,,,,,,,16.607407,,,16.607407,,,,,,16.607407,16.607407,,16.607407,,
89,2041.0,DIST_BGS,,,16.947335,,,,,,,,,,16.947335,,,16.947335,,,,,,16.947335,16.947335,,16.947335,,
90,2042.0,DIST_BGS,,,19.703939,,,,,,,,,,19.703939,,,19.703939,,,,,,19.703939,19.703939,,19.703939,,
91,2043.0,DIST_BGS,,,22.589559,,,,,,,,,,22.589559,,,22.589559,,,,,,22.589559,22.589559,,22.589559,,
92,2044.0,DIST_BGS,,,25.61047,,,,,,,,,,25.61047,,,25.61047,,,,,,25.61047,25.61047,,25.61047,,
93,2045.0,DIST_BGS,,,28.7871,,,,,,,,,,28.7871,,,28.7871,,,,,,28.7871,28.7871,,28.7871,,
94,2046.0,DIST_BGS,,,31.397638,,,,,,,,,,31.397638,,,31.397638,,,,,,31.397638,31.397638,,31.397638,,
95,2047.0,DIST_BGS,,,34.144938,,,,,,,,,,34.144938,,,34.144938,,,,,,34.144938,34.144938,,34.144938,,
96,2048.0,DIST_BGS,,,37.031037,,,,,,,,,,37.031037,,,37.031037,,,,,,37.031037,37.031037,,37.031037,,
97,2049.0,DIST_BGS,,,39.983135,,,,,,,,,,39.983135,,,39.983135,,,,,,39.983135,39.983135,,39.983135,,
98,2050.0,DIST_BGS,,,43.09513,,,,,,,,,,43.09513,,,43.09513,,,,,,43.09513,43.09513,,43.09513,,
99,2018.0,DIST_CRU,,,41.3131,,,,,622.17529,,,,,41.3131,,,41.3131,,,,,,41.3131,41.3131,,41.3131,,
100,2019.0,DIST_CRU,,,38.84,,,,,584.9304,,,,,38.84,,,38.84,,,,,,38.84,38.84,,38.84,,
101,2020.0,DIST_CRU,,,15.8675,,,,,238.96455,,,,,15.8675,,,15.8675,,,,,,15.8675,15.8675,,15.8675,,
102,2021.0,DIST_CRU,,,39.1903,,,,,590.20592,,,,,39.1903,,,39.1903,,,,,,39.1903,39.1903,,39.1903,,
103,2022.0,DIST_CRU,,,39.1903,,,,,590.20592,,,,,39.1903,,,39.1903,,,,,,39.1903,39.1903,,39.1903,,
104,2023.0,DIST_CRU,,,39.1903,,,,,590.20592,,,,,39.1903,,,39.1903,,,,,,39.1903,39.1903,,39.1903,,
105,2024.0,DIST_CRU,,,39.1903,,,,,585.50308,,,,,39.1903,,,39.1903,,,,,,39.1903,39.1903,,39.1903,,
106,2025.0,DIST_CRU,,,39.1903,,,,,580.80025,,,,,39.1903,,,39.1903,,,,,,39.1903,39.1903,,39.1903,,
107,2026.0,DIST_CRU,,,39.1903,,,,,584.17845,,,,,39.1903,,,39.1903,,,,,,39.1903,39.1903,,39.1903,,
108,2027.0,DIST_CRU,,,39.1903,,,,,587.55273,,,,,39.1903,,,39.1903,,,,,,39.1903,39.1903,,39.1903,,
109,2028.0,DIST_CRU,,,39.2975,,,,,592.54735,,,,,39.2975,,,39.2975,,,,,,39.2975,39.2975,,39.2975,,
110,2029.0,DIST_CRU,,,39.2975,,,,,595.9348,,,,,39.2975,,,39.2975,,,,,,39.2975,39.2975,,39.2975,,
111,2030.0,DIST_CRU,,,39.2975,,,,,599.32224,,,,,39.2975,,,39.2975,,,,,,39.2975,39.2975,,39.2975,,
112,2031.0,DIST_CRU,,,39.2975,,,,,602.70576,,,,,39.2975,,,39.2975,,,,,,39.2975,39.2975,,39.2975,,
113,2032.0,DIST_CRU,,,39.2975,,,,,606.0932,,,,,39.2975,,,39.2975,,,,,,39.2975,39.2975,,39.2975,,
114,2033.0,DIST_CRU,,,39.4243,,,,,611.44724,,,,,39.4243,,,39.4243,,,,,,39.4243,39.4243,,39.4243,,
115,2034.0,DIST_CRU,,,39.4243,,,,,614.84561,,,,,39.4243,,,39.4243,,,,,,39.4243,39.4243,,39.4243,,
116,2035.0,DIST_CRU,,,39.4243,,,,,618.24005,,,,,39.4243,,,39.4243,,,,,,39.4243,39.4243,,39.4243,,
117,2036.0,DIST_CRU,,,39.4243,,,,,621.63842,,,,,39.4243,,,39.4243,,,,,,39.4243,39.4243,,39.4243,,
118,2037.0,DIST_CRU,,,39.4243,,,,,625.03679,,,,,39.4243,,,39.4243,,,,,,39.4243,39.4243,,39.4243,,
119,2038.0,DIST_CRU,,,39.4243,,,,,628.43517,,,,,39.4243,,,39.4243,,,,,,39.4243,39.4243,,39.4243,,
120,2039.0,DIST_CRU,,,39.57,,,,,634.16465,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
121,2040.0,DIST_CRU,,,39.57,,,,,637.57558,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
122,2041.0,DIST_CRU,,,39.57,,,,,640.98652,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
123,2042.0,DIST_CRU,,,39.57,,,,,644.39745,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
124,2043.0,DIST_CRU,,,39.57,,,,,647.80443,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
125,2044.0,DIST_CRU,,,39.57,,,,,651.21536,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
126,2045.0,DIST_CRU,,,39.57,,,,,654.6263,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
127,2046.0,DIST_CRU,,,39.57,,,,,658.03327,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
128,2047.0,DIST_CRU,,,39.57,,,,,661.44421,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
129,2048.0,DIST_CRU,,,39.57,,,,,664.85514,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
130,2049.0,DIST_CRU,,,39.57,,,,,668.26607,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
131,2050.0,DIST_CRU,,,39.57,,,,,671.67305,,,,,39.57,,,39.57,,,,,,39.57,39.57,,39.57,,
132,2018.0,DIST_NGS,,,25.321338,,,,,136.49974,,,,,25.321338,,,25.321338,,,,,,25.321338,25.321338,,25.321338,,
133,2019.0,DIST_NGS,,,26.454837,,,,,173.66013,,,,,26.454837,,,26.454837,,,,,,26.454837,26.454837,,26.454837,,
134,2020.0,DIST_NGS,,,29.563429,,,,,164.26919,,,,,29.563429,,,29.563429,,,,,,29.563429,29.563429,,29.563429,,
135,2021.0,DIST_NGS,,,37.185454,,,,,191.41584,,,,,37.185454,,,37.185454,,,,,,37.185454,37.185454,,37.185454,,
136,2022.0,DIST_NGS,,,35.447377,,,,,270.8924,,,,,35.447377,,,35.447377,,,,,,35.447377,35.447377,,35.447377,,
137,2023.0,DIST_NGS,,,41.303003,,,,,850.31318,,,,,41.303003,,,41.303003,,,,,,41.303003,41.303003,,41.303003,,
138,2024.0,DIST_NGS,,,39.152192,,,,,299.35766,,,,,39.152192,,,39.152192,,,,,,39.152192,39.152192,,39.152192,,
139,2025.0,DIST_NGS,,,42.660083,,,,,261.11383,,,,,42.660083,,,42.660083,,,,,,42.660083,42.660083,,42.660083,,
140,2026.0,DIST_NGS,,,43.586467,,,,,262.90049,,,,,43.586467,,,43.586467,,,,,,43.586467,43.586467,,43.586467,,
141,2027.0,DIST_NGS,,,53.591606,,,,,318.46812,,,,,53.591606,,,53.591606,,,,,,53.591606,53.591606,,53.591606,,
142,2028.0,DIST_NGS,,,56.584829,,,,,331.21364,,,,,56.584829,,,56.584829,,,,,,56.584829,56.584829,,56.584829,,
143,2029.0,DIST_NGS,,,59.897235,,,,,345.25964,,,,,59.897235,,,59.897235,,,,,,59.897235,59.897235,,59.897235,,
144,2030.0,DIST_NGS,,,63.568527,,,,,360.75775,,,,,63.568527,,,63.568527,,,,,,63.568527,63.568527,,63.568527,,
145,2031.0,DIST_NGS,,,70.732336,,,,,395.10376,,,,,70.732336,,,70.732336,,,,,,70.732336,70.732336,,70.732336,,
146,2032.0,DIST_NGS,,,80.557869,,,,,442.8105,,,,,80.557869,,,80.557869,,,,,,80.557869,80.557869,,80.557869,,
147,2033.0,DIST_NGS,,,85.771155,,,,,463.82467,,,,,85.771155,,,85.771155,,,,,,85.771155,85.771155,,85.771155,,
148,2034.0,DIST_NGS,,,91.101203,,,,,484.52175,,,,,91.101203,,,91.101203,,,,,,91.101203,91.101203,,91.101203,,
149,2035.0,DIST_NGS,,,96.572469,,,,,505.01607,,,,,96.572469,,,96.572469,,,,,,96.572469,96.572469,,96.572469,,
150,2036.0,DIST_NGS,,,106.33555,,,,,546.58599,,,,,106.33555,,,106.33555,,,,,,106.33555,106.33555,,106.33555,,
151,2037.0,DIST_NGS,,,112.07073,,,,,566.08046,,,,,112.07073,,,112.07073,,,,,,112.07073,112.07073,,112.07073,,
152,2038.0,DIST_NGS,,,118.57227,,,,,588.35562,,,,,118.57227,,,118.57227,,,,,,118.57227,118.57227,,118.57227,,
153,2039.0,DIST_NGS,,,124.75919,,,,,607.92657,,,,,124.75919,,,124.75919,,,,,,124.75919,124.75919,,124.75919,,
154,2040.0,DIST_NGS,,,131.80497,,,,,630.51543,,,,,131.80497,,,131.80497,,,,,,131.80497,131.80497,,131.80497,,
155,2041.0,DIST_NGS,,,139.28942,,,,,653.89419,,,,,139.28942,,,139.28942,,,,,,139.28942,139.28942,,139.28942,,
156,2042.0,DIST_NGS,,,145.73401,,,,,671.16342,,,,,145.73401,,,145.73401,,,,,,145.73401,145.73401,,145.73401,,
157,2043.0,DIST_NGS,,,154.75207,,,,,698.8913,,,,,154.75207,,,154.75207,,,,,,154.75207,154.75207,,154.75207,,
158,2044.0,DIST_NGS,,,162.53926,,,,,719.57755,,,,,162.53926,,,162.53926,,,,,,162.53926,162.53926,,162.53926,,
159,2045.0,DIST_NGS,,,170.54967,,,,,739.84447,,,,,170.54967,,,170.54967,,,,,,170.54967,170.54967,,170.54967,,
160,2046.0,DIST_NGS,,,178.1554,,,,,756.94667,,,,,178.1554,,,178.1554,,,,,,178.1554,178.1554,,178.1554,,
161,2047.0,DIST_NGS,,,185.7261,,,,,772.56487,,,,,185.7261,,,185.7261,,,,,,185.7261,185.7261,,185.7261,,
162,2048.0,DIST_NGS,,,193.13425,,,,,786.15295,,,,,193.13425,,,193.13425,,,,,,193.13425,193.13425,,193.13425,,
163,2049.0,DIST_NGS,,,200.33779,,,,,797.62489,,,,,200.33779,,,200.33779,,,,,,200.33779,200.33779,,200.33779,,
164,2050.0,DIST_NGS,,,207.5412,,,,,807.79186,,,,,207.5412,,,207.5412,,,,,,207.5412,207.5412,,207.5412,,
165,2018.0,DIST_DSL,,,41.786279,,,,,833.56104,,,,,41.786279,,,41.786279,,,,,,41.786279,41.786279,,41.786279,,
166,2019.0,DIST_DSL,,,45.299745,,,,,844.96708,,,,,45.299745,,,45.299745,,,,,,45.299745,45.299745,,45.299745,,
167,2020.0,DIST_DSL,,,47.003576,,,,,893.41107,,,,,47.003576,,,47.003576,,,,,,47.003576,47.003576,,47.003576,,
168,2021.0,DIST_DSL,,,46.019296,,,,,891.32013,,,,,46.019296,,,46.019296,,,,,,46.019296,46.019296,,46.019296,,
169,2022.0,DIST_DSL,,,48.1275,,,,,949.86359,,,,,48.1275,,,48.1275,,,,,,48.1275,48.1275,,48.1275,,
170,2023.0,DIST_DSL,,,52.464759,,,,,1055.1398,,,,,52.464759,,,52.464759,,,,,,52.464759,52.464759,,52.464759,,
171,2024.0,DIST_DSL,,,57.960958,,,,,1187.8229,,,,,57.960958,,,57.960958,,,,,,57.960958,57.960958,,57.960958,,
172,2025.0,DIST_DSL,,,60.506566,,,,,1263.5526,,,,,60.506566,,,60.506566,,,,,,60.506566,60.506566,,60.506566,,
173,2026.0,DIST_DSL,,,64.051955,,,,,1388.7553,,,,,64.051955,,,64.051955,,,,,,64.051955,64.051955,,64.051955,,
174,2027.0,DIST_DSL,,,65.634875,,,,,1475.5114,,,,,65.634875,,,65.634875,,,,,,65.634875,65.634875,,65.634875,,
175,2028.0,DIST_DSL,,,67.097098,,,,,1561.9802,,,,,67.097098,,,67.097098,,,,,,67.097098,67.097098,,67.097098,,
176,2029.0,DIST_DSL,,,68.231224,,,,,1642.8919,,,,,68.231224,,,68.231224,,,,,,68.231224,68.231224,,68.231224,,
177,2030.0,DIST_DSL,,,69.071317,,,,,1718.2941,,,,,69.071317,,,69.071317,,,,,,69.071317,69.071317,,69.071317,,
178,2031.0,DIST_DSL,,,71.8447,,,,,1844.6845,,,,,71.8447,,,71.8447,,,,,,71.8447,71.8447,,71.8447,,
179,2032.0,DIST_DSL,,,78.823663,,,,,2086.8407,,,,,78.823663,,,78.823663,,,,,,78.823663,78.823663,,78.823663,,
180,2033.0,DIST_DSL,,,78.986805,,,,,2154.2624,,,,,78.986805,,,78.986805,,,,,,78.986805,78.986805,,78.986805,,
181,2034.0,DIST_DSL,,,79.451294,,,,,2230.3965,,,,,79.451294,,,79.451294,,,,,,79.451294,79.451294,,79.451294,,
182,2035.0,DIST_DSL,,,79.905946,,,,,2306.9965,,,,,79.905946,,,79.905946,,,,,,79.905946,79.905946,,79.905946,,
183,2036.0,DIST_DSL,,,76.691647,,,,,2275.4565,,,,,76.691647,,,76.691647,,,,,,76.691647,76.691647,,76.691647,,
184,2037.0,DIST_DSL,,,76.280993,,,,,2324.2056,,,,,76.280993,,,76.280993,,,,,,76.280993,76.280993,,76.280993,,
185,2038.0,DIST_DSL,,,75.527132,,,,,2361.5748,,,,,75.527132,,,75.527132,,,,,,75.527132,75.527132,,75.527132,,
186,2039.0,DIST_DSL,,,76.301323,,,,,2446.7316,,,,,76.301323,,,76.301323,,,,,,76.301323,76.301323,,76.301323,,
187,2040.0,DIST_DSL,,,75.268502,,,,,2473.7445,,,,,75.268502,,,75.268502,,,,,,75.268502,75.268502,,75.268502,,
188,2041.0,DIST_DSL,,,74.274387,,,,,2500.4027,,,,,74.274387,,,74.274387,,,,,,74.274387,74.274387,,74.274387,,
189,2042.0,DIST_DSL,,,74.731779,,,,,2575.5037,,,,,74.731779,,,74.731779,,,,,,74.731779,74.731779,,74.731779,,
190,2043.0,DIST_DSL,,,73.971348,,,,,2608.3851,,,,,73.971348,,,73.971348,,,,,,73.971348,73.971348,,73.971348,,
191,2044.0,DIST_DSL,,,74.458586,,,,,2685.0511,,,,,74.458586,,,74.458586,,,,,,74.458586,74.458586,,74.458586,,
192,2045.0,DIST_DSL,,,75.089108,,,,,2767.7695,,,,,75.089108,,,75.089108,,,,,,75.089108,75.089108,,75.089108,,
193,2046.0,DIST_DSL,,,76.036351,,,,,2863.4225,,,,,76.036351,,,76.036351,,,,,,76.036351,76.036351,,76.036351,,
194,2047.0,DIST_DSL,,,77.313167,,,,,2973.2711,,,,,77.313167,,,77.313167,,,,,,77.313167,77.313167,,77.313167,,
195,2048.0,DIST_DSL,,,79.424981,,,,,3117.9309,,,,,79.424981,,,79.424981,,,,,,79.424981,79.424981,,79.424981,,
196,2049.0,DIST_DSL,,,81.923168,,,,,3281.4489,,,,,81.923168,,,81.923168,,,,,,81.923168,81.923168,,81.923168,,
197,2050.0,DIST_DSL,,,84.830343,,,,,3465.6588,,,,,84.830343,,,84.830343,,,,,,84.830343,84.830343,,84.830343,,
198,2018.0,DIST_GSL,,,74.743372,,,,,1956.0041,,,,,74.743372,,,74.743372,,,,,,74.743372,74.743372,,74.743372,,
